Scaffold	Locus_start	Locus_end	Mean_rho	Median	L95	U95
superscaffold36	5281535	5281578	1.46037	1.51461	1.00272	1.76924
superscaffold36	5281578	5281582	1.45383	1.51021	0.99542	1.76931
superscaffold36	5281582	5281588	1.44622	1.50633	0.98552	1.76846
superscaffold36	5281588	5281759	1.44037	1.50211	0.98020	1.76802
superscaffold36	5281759	5281889	1.42358	1.49076	0.95564	1.76451
superscaffold36	5281889	5281957	1.40316	1.47718	0.91660	1.76209
superscaffold36	5281957	5282106	1.38047	1.45992	0.89496	1.75711
superscaffold36	5282106	5282116	1.32327	1.38141	0.85439	1.74405
superscaffold36	5282116	5282247	1.25803	1.19684	0.81658	1.72732
superscaffold36	5282247	5282299	1.17888	1.09615	0.74269	1.70319
superscaffold36	5282299	5282518	1.10527	1.04427	0.64221	1.65755
superscaffold36	5282518	5282747	0.99967	0.99551	0.33630	1.56647
superscaffold36	5282747	5283031	0.94522	0.97233	0.22797	1.35199
superscaffold36	5283031	5283177	0.93076	0.96746	0.19129	1.28241
superscaffold36	5283177	5283493	0.93015	0.96582	0.21880	1.26334
superscaffold36	5283493	5283618	0.93868	0.96985	0.26912	1.25813
superscaffold36	5283618	5283648	0.94873	0.97498	0.31162	1.26398
superscaffold36	5283648	5283712	0.96375	0.98005	0.41838	1.27184
superscaffold36	5283712	5283717	0.97638	0.98564	0.51221	1.27894
superscaffold36	5283717	5283882	0.98810	0.99054	0.63577	1.28146
superscaffold36	5283882	5284058	0.99493	0.99385	0.67731	1.28183
superscaffold36	5284058	5284149	0.99816	0.99580	0.70084	1.28358
superscaffold36	5284149	5284319	0.99921	0.99660	0.70898	1.28326
superscaffold36	5284319	5284483	1.00111	0.99740	0.71983	1.28326
superscaffold36	5284483	5285102	1.00398	0.99792	0.74269	1.28423
superscaffold36	5285102	5285312	1.00596	0.99941	0.74984	1.28605
superscaffold36	5285312	5285314	1.00765	1.00056	0.75516	1.28970
superscaffold36	5285314	5285714	1.00846	1.00134	0.75742	1.28970
superscaffold36	5285714	5285784	1.01054	1.00226	0.76079	1.29323
superscaffold36	5285784	5286282	1.01247	1.00299	0.76377	1.29889
superscaffold36	5286282	5286421	1.01446	1.00437	0.76750	1.30236
superscaffold36	5286421	5286441	1.01706	1.00603	0.77292	1.30923
superscaffold36	5286441	5286954	1.01965	1.00787	0.77737	1.31460
superscaffold36	5286954	5286972	1.02361	1.01004	0.78012	1.32131
superscaffold36	5286972	5287009	1.02684	1.01145	0.78595	1.33065
superscaffold36	5287009	5287010	1.02990	1.01326	0.79024	1.34226
superscaffold36	5287010	5287139	1.03180	1.01390	0.79490	1.35336
superscaffold36	5287139	5287175	1.03361	1.01537	0.79648	1.36303
superscaffold36	5287175	5287192	1.03596	1.01657	0.80378	1.38121
superscaffold36	5287192	5287303	1.03783	1.01755	0.80702	1.39485
superscaffold36	5287303	5287315	1.03935	1.01890	0.80782	1.40275
superscaffold36	5287315	5287422	1.04109	1.01996	0.80911	1.40568
superscaffold36	5287422	5288032	1.04281	1.02149	0.81170	1.41276
superscaffold36	5288032	5288163	1.04319	1.02239	0.81170	1.41677
superscaffold36	5288163	5288461	1.04512	1.02349	0.81188	1.42936
superscaffold36	5288461	5288654	1.04947	1.02486	0.81227	1.45410
superscaffold36	5288654	5288766	1.05399	1.02643	0.81325	1.48010
superscaffold36	5288766	5288881	1.05844	1.02749	0.81442	1.50600
superscaffold36	5288881	5289315	1.06121	1.02798	0.81500	1.53361
superscaffold36	5289315	5289357	1.06380	1.02876	0.81382	1.55430
superscaffold36	5289357	5289440	1.06916	1.03010	0.81376	1.59916
superscaffold36	5289440	5289630	1.07127	1.03081	0.81319	1.62270
superscaffold36	5289630	5289673	1.06454	1.02951	0.80702	1.59916
superscaffold36	5289673	5289719	1.05547	1.02752	0.78308	1.57926
superscaffold36	5289719	5290354	1.04664	1.02610	0.74392	1.57847
superscaffold36	5290354	5290472	0.87049	0.97703	0.01895	1.42620
superscaffold36	5290472	5290541	0.67496	0.89589	0.00731	1.29123
superscaffold36	5290541	5290763	0.47365	0.22512	0.00522	1.18388
superscaffold36	5290763	5290870	0.35398	0.14407	0.00402	1.13560
superscaffold36	5290870	5290980	0.27417	0.11752	0.00376	1.07565
superscaffold36	5290980	5291149	0.22244	0.10671	0.00361	1.03888
superscaffold36	5291149	5291215	0.19044	0.10003	0.00357	1.00386
superscaffold36	5291215	5291418	0.16110	0.09418	0.00333	0.93826
superscaffold36	5291418	5291598	0.14729	0.09224	0.00332	0.88326
superscaffold36	5291598	5291733	0.13978	0.09097	0.00332	0.81785
superscaffold36	5291733	5291851	0.13328	0.08958	0.00331	0.53774
superscaffold36	5291851	5291947	0.13053	0.08932	0.00330	0.47701
superscaffold36	5291947	5292049	0.12687	0.08888	0.00330	0.41283
superscaffold36	5292049	5292061	0.12427	0.08875	0.00330	0.39509
superscaffold36	5292061	5292488	0.12009	0.08851	0.00325	0.37087
superscaffold36	5292488	5292591	0.11818	0.08830	0.00325	0.36244
superscaffold36	5292591	5292768	0.11691	0.08787	0.00325	0.35671
superscaffold36	5292768	5292840	0.11604	0.08777	0.00325	0.35506
superscaffold36	5292840	5293657	0.11600	0.08783	0.00332	0.35422
superscaffold36	5293657	5293887	0.12204	0.08871	0.00332	0.37286
superscaffold36	5293887	5294095	0.13436	0.09051	0.00333	0.43530
superscaffold36	5294095	5294506	0.18074	0.09700	0.00339	1.36091
superscaffold36	5294506	5294899	0.76420	0.24303	0.01031	2.24978
superscaffold36	5294899	5295183	1.75848	1.90606	0.17671	3.62501
superscaffold36	5295183	5295200	1.88853	1.95294	0.21752	3.66560
superscaffold36	5295200	5295308	1.99063	1.98145	0.27060	3.72212
superscaffold36	5295308	5295325	2.03515	1.98863	0.39755	3.78491
superscaffold36	5295325	5295466	2.07100	1.99472	1.14268	3.80188
superscaffold36	5295466	5295479	2.06621	1.99341	1.17437	3.75908
superscaffold36	5295479	5295822	2.06228	1.99158	1.20827	3.66560
superscaffold36	5295822	5296049	2.03543	1.98481	1.14171	3.59320
superscaffold36	5296049	5296051	1.98785	1.97322	0.82645	3.41832
superscaffold36	5296051	5296099	1.94049	1.95861	0.53814	3.20786
superscaffold36	5296099	5296300	1.89812	1.95125	0.36147	2.98240
superscaffold36	5296300	5296331	1.84962	1.93909	0.21871	2.65878
superscaffold36	5296331	5296507	1.79637	1.92076	0.15548	2.51820
superscaffold36	5296507	5296547	1.79057	1.91875	0.15439	2.50475
superscaffold36	5296547	5296990	1.78478	1.91733	0.14144	2.49791
superscaffold36	5296990	5297421	1.80041	1.92622	0.15772	2.50707
superscaffold36	5297421	5297423	1.87264	1.95538	0.24829	2.58939
superscaffold36	5297423	5297472	1.93910	1.98295	0.61092	2.70711
superscaffold36	5297472	5297616	1.98465	1.99957	1.07724	2.76496
superscaffold36	5297616	5297624	2.00300	2.00642	1.21361	2.78644
superscaffold36	5297624	5297722	2.01787	2.01324	1.29860	2.81548
superscaffold36	5297722	5297821	2.03821	2.02241	1.41783	2.86403
superscaffold36	5297821	5297939	2.05582	2.02894	1.46925	2.92209
superscaffold36	5297939	5298227	2.07806	2.03715	1.50750	3.02003
superscaffold36	5298227	5298312	2.10826	2.04567	1.52578	3.21926
superscaffold36	5298312	5298482	2.12758	2.05164	1.52833	3.32480
superscaffold36	5298482	5298503	2.10368	2.04572	1.47168	3.27181
superscaffold36	5298503	5298688	2.06351	2.03688	0.81285	3.19931
superscaffold36	5298688	5298742	1.89993	1.98189	0.62684	2.97069
superscaffold36	5298742	5298781	1.67511	1.87819	0.57050	2.80158
superscaffold36	5298781	5298835	1.41440	1.61018	0.54011	2.63351
superscaffold36	5298835	5298923	1.10485	0.75100	0.50817	2.37155
superscaffold36	5298923	5299347	0.75359	0.69268	0.47975	1.83232
superscaffold36	5299347	5299531	0.72417	0.68943	0.48254	1.61398
superscaffold36	5299531	5299596	0.71001	0.68806	0.48700	1.08397
superscaffold36	5299596	5299814	0.69899	0.68686	0.49425	0.95991
superscaffold36	5299814	5300094	0.69753	0.68714	0.50226	0.95055
superscaffold36	5300094	5300149	0.69793	0.68747	0.50497	0.94627
superscaffold36	5300149	5300384	0.69763	0.68774	0.50793	0.93867
superscaffold36	5300384	5300434	0.69734	0.68783	0.50916	0.93755
superscaffold36	5300434	5300560	0.69694	0.68783	0.51069	0.93287
superscaffold36	5300560	5300959	0.69716	0.68812	0.51731	0.93229
superscaffold36	5300959	5301365	0.69691	0.68806	0.51731	0.93038
superscaffold36	5301365	5301372	0.69609	0.68789	0.51731	0.92711
superscaffold36	5301372	5301466	0.69543	0.68783	0.51487	0.92570
superscaffold36	5301466	5301491	0.69411	0.68700	0.51293	0.92010
superscaffold36	5301491	5301752	0.69353	0.68686	0.51165	0.91725
superscaffold36	5301752	5301966	0.69152	0.68637	0.50817	0.91105
superscaffold36	5301966	5302370	0.69138	0.68637	0.50854	0.91007
superscaffold36	5302370	5302467	0.69036	0.68590	0.50733	0.90693
superscaffold36	5302467	5302581	0.68953	0.68567	0.50497	0.90391
superscaffold36	5302581	5302849	0.68945	0.68566	0.50487	0.90391
superscaffold36	5302849	5302881	0.68859	0.68516	0.50396	0.90313
superscaffold36	5302881	5303170	0.68824	0.68477	0.50313	0.90306
superscaffold36	5303170	5303428	0.68676	0.68426	0.50165	0.90065
superscaffold36	5303428	5304576	0.68399	0.68303	0.49112	0.89684
superscaffold36	5304576	5304577	0.68018	0.68262	0.47284	0.89682
superscaffold36	5304577	5304639	0.67639	0.68157	0.44453	0.89368
superscaffold36	5304639	5304735	0.67276	0.68049	0.39265	0.89424
superscaffold36	5304735	5304769	0.67119	0.67957	0.34401	0.89424
superscaffold36	5304769	5304926	0.66834	0.67827	0.24039	0.89684
superscaffold36	5304926	5305033	0.66806	0.67820	0.22229	0.90113
superscaffold36	5305033	5305182	0.67062	0.67805	0.20095	0.90693
superscaffold36	5305182	5305412	0.69486	0.68037	0.18663	0.96589
superscaffold36	5305412	5305580	1.06045	0.70414	0.27432	3.75943
superscaffold36	5305580	5305927	2.22798	2.70008	0.56079	4.61702
superscaffold36	5305927	5306094	4.07016	4.03784	2.71572	5.81179
superscaffold36	5306094	5306150	4.07108	4.03813	2.71716	5.81179
superscaffold36	5306150	5306314	4.06998	4.03813	2.72101	5.80117
superscaffold36	5306314	5306319	4.02265	4.01838	2.58885	5.72188
superscaffold36	5306319	5306455	3.97763	4.00149	2.22818	5.64729
superscaffold36	5306455	5306516	3.71426	3.90280	0.97169	5.48475
superscaffold36	5306516	5306577	2.75911	3.21137	0.88066	5.11036
superscaffold36	5306577	5307536	1.01417	1.01899	0.81460	1.21720
superscaffold36	5307536	5307602	1.01908	1.02048	0.82514	1.22599
superscaffold36	5307602	5307622	1.02163	1.02118	0.83131	1.22882
superscaffold36	5307622	5307694	1.02510	1.02233	0.83883	1.23357
superscaffold36	5307694	5307746	1.02753	1.02273	0.84365	1.23768
superscaffold36	5307746	5307762	1.02899	1.02344	0.84548	1.23860
superscaffold36	5307762	5308352	1.03114	1.02432	0.84963	1.24450
superscaffold36	5308352	5308378	1.03099	1.02419	0.84845	1.24450
superscaffold36	5308378	5308425	1.03075	1.02412	0.84821	1.24098
superscaffold36	5308425	5308485	1.03019	1.02373	0.84759	1.24076
superscaffold36	5308485	5308732	1.02978	1.02333	0.84674	1.24069
superscaffold36	5308732	5308802	1.02780	1.02273	0.84365	1.23484
superscaffold36	5308802	5308857	1.02535	1.02246	0.84235	1.22726
superscaffold36	5308857	5308906	1.02216	1.02196	0.83977	1.21873
superscaffold36	5308906	5309020	1.01989	1.02113	0.83608	1.21313
superscaffold36	5309020	5309106	1.01920	1.02075	0.83364	1.21245
superscaffold36	5309106	5309662	1.01711	1.02006	0.83061	1.20846
superscaffold36	5309662	5310177	1.01569	1.01946	0.82658	1.20619
superscaffold36	5310177	5310351	1.01555	1.01971	0.82794	1.20619
superscaffold36	5310351	5310567	1.01544	1.01984	0.82794	1.20647
superscaffold36	5310567	5310585	1.01529	1.01951	0.82622	1.20738
superscaffold36	5310585	5310614	1.01573	1.01996	0.82794	1.20909
superscaffold36	5310614	5310700	1.01652	1.02016	0.82870	1.20990
superscaffold36	5310700	5310787	1.01712	1.02046	0.83112	1.21215
superscaffold36	5310787	5311024	1.01763	1.02050	0.83212	1.21245
superscaffold36	5311024	5311331	1.01864	1.02099	0.83310	1.21481
superscaffold36	5311331	5311351	1.02006	1.02169	0.83363	1.21904
superscaffold36	5311351	5311357	1.02248	1.02233	0.83364	1.22823
superscaffold36	5311357	5311471	1.02371	1.02255	0.83364	1.23196
superscaffold36	5311471	5311593	1.02689	1.02346	0.83608	1.24615
superscaffold36	5311593	5311654	1.03084	1.02441	0.83378	1.26694
superscaffold36	5311654	5311663	1.03403	1.02463	0.83363	1.28486
superscaffold36	5311663	5311691	1.03979	1.02533	0.83243	1.32730
superscaffold36	5311691	5311709	1.04519	1.02608	0.83061	1.36722
superscaffold36	5311709	5311880	1.04999	1.02684	0.82297	1.42872
superscaffold36	5311880	5311912	1.03819	1.02523	0.65060	1.38358
superscaffold36	5311912	5312254	1.01561	1.02290	0.47317	1.33477
superscaffold36	5312254	5312676	0.91679	0.99661	0.29212	1.24615
superscaffold36	5312676	5312782	0.75054	0.92282	0.16759	1.20972
superscaffold36	5312782	5312830	0.57851	0.40489	0.09761	1.16202
superscaffold36	5312830	5313301	0.41313	0.33309	0.07141	1.06035
superscaffold36	5313301	5313310	0.37147	0.32443	0.06088	1.03512
superscaffold36	5313310	5313489	0.33380	0.31666	0.05600	0.94823
superscaffold36	5313489	5314080	0.30836	0.31261	0.05209	0.57205
superscaffold36	5314080	5314185	0.30673	0.31255	0.05312	0.56695
superscaffold36	5314185	5314225	0.30603	0.31255	0.05323	0.55777
superscaffold36	5314225	5314475	0.30522	0.31254	0.05323	0.54951
superscaffold36	5314475	5314502	0.30519	0.31262	0.05323	0.54883
superscaffold36	5314502	5314606	0.30502	0.31275	0.05324	0.54790
superscaffold36	5314606	5314743	0.30490	0.31314	0.05357	0.54790
superscaffold36	5314743	5315129	0.30434	0.31289	0.05357	0.54616
superscaffold36	5315129	5315226	0.30587	0.31368	0.05594	0.54891
superscaffold36	5315226	5315656	0.30676	0.31412	0.05603	0.55248
superscaffold36	5315656	5315660	0.31101	0.31514	0.06274	0.57037
superscaffold36	5315660	5315902	0.31599	0.31657	0.06517	0.58886
superscaffold36	5315902	5315927	0.32010	0.31784	0.06920	0.61553
superscaffold36	5315927	5315947	0.32476	0.31965	0.07138	0.63977
superscaffold36	5315947	5316050	0.32941	0.32132	0.07478	0.66521
superscaffold36	5316050	5316365	0.33400	0.32310	0.08041	0.69059
superscaffold36	5316365	5317107	0.34462	0.32559	0.08864	0.74110
superscaffold36	5317107	5317324	0.53638	0.34129	0.12381	3.04187
superscaffold36	5317324	5317458	2.25099	2.81164	0.28719	4.58583
superscaffold36	5317458	5317572	2.38798	2.93181	0.29527	5.13943
superscaffold36	5317572	5317589	2.14769	2.25368	0.20207	4.95779
superscaffold36	5317589	5317593	1.82051	0.65750	0.18371	4.85983
superscaffold36	5317593	5317699	1.51221	0.52066	0.17016	4.64296
superscaffold36	5317699	5317701	0.93564	0.37665	0.09362	4.27306
superscaffold36	5317701	5319168	0.32914	0.27344	0.07374	0.87175
superscaffold36	5319168	5319223	0.25454	0.20006	0.01147	0.73959
superscaffold36	5319223	5319508	0.19391	0.16748	0.00697	0.51286
superscaffold36	5319508	5320067	0.16464	0.14585	0.00576	0.41660
superscaffold36	5320067	5320169	0.15180	0.13696	0.00523	0.38157
superscaffold36	5320169	5320497	0.13983	0.12896	0.00481	0.34798
superscaffold36	5320497	5320905	0.13558	0.12652	0.00469	0.34008
superscaffold36	5320905	5321479	0.13458	0.12559	0.00469	0.33584
superscaffold36	5321479	5321887	0.13468	0.12554	0.00469	0.33608
superscaffold36	5321887	5322055	0.13570	0.12562	0.00469	0.34008
superscaffold36	5322055	5322066	0.13794	0.12631	0.00469	0.34204
superscaffold36	5322066	5322178	0.14185	0.12721	0.00470	0.34976
superscaffold36	5322178	5322181	0.14577	0.12808	0.00478	0.35924
superscaffold36	5322181	5322270	0.14954	0.12896	0.00481	0.38067
superscaffold36	5322270	5322559	0.15653	0.13081	0.00485	0.59883
superscaffold36	5322559	5322579	0.18346	0.13603	0.00517	0.92777
superscaffold36	5322579	5322688	0.21154	0.14207	0.00562	1.02511
superscaffold36	5322688	5322754	0.25085	0.15262	0.00580	1.12143
superscaffold36	5322754	5322865	0.32007	0.17585	0.00664	1.22509
superscaffold36	5322865	5323142	0.43796	0.21057	0.00853	1.35694
superscaffold36	5323142	5323437	0.62080	0.34088	0.01242	1.73472
superscaffold36	5323437	5323519	0.89288	0.91949	0.02109	2.17016
superscaffold36	5323519	5323550	1.16348	1.15891	0.05007	2.39641
superscaffold36	5323550	5323627	1.37120	1.37056	0.14444	2.57207
superscaffold36	5323627	5323628	1.43610	1.44213	0.19013	2.58991
superscaffold36	5323628	5323765	1.50893	1.50765	0.37116	2.60987
superscaffold36	5323765	5323991	1.48481	1.50901	0.39657	2.56064
superscaffold36	5323991	5324031	1.38047	1.42464	0.30790	2.49723
superscaffold36	5324031	5324104	1.20808	1.21684	0.16021	2.34569
superscaffold36	5324104	5324147	0.87548	0.61869	0.05652	2.16052
superscaffold36	5324147	5324251	0.48784	0.37253	0.02852	1.66006
superscaffold36	5324251	5324628	0.36166	0.35296	0.02534	0.92807
superscaffold36	5324628	5324898	0.33694	0.34702	0.02497	0.78775
superscaffold36	5324898	5325039	0.32812	0.34360	0.02530	0.65962
superscaffold36	5325039	5325379	0.32146	0.34202	0.02497	0.56027
superscaffold36	5325379	5325429	0.32433	0.34389	0.02613	0.55916
superscaffold36	5325429	5325617	0.32825	0.34699	0.02869	0.56027
superscaffold36	5325617	5325727	0.33743	0.35134	0.03457	0.57983
superscaffold36	5325727	5326034	0.35021	0.35838	0.05090	0.59858
superscaffold36	5326034	5326115	0.36940	0.36757	0.07531	0.63451
superscaffold36	5326115	5326392	0.39182	0.38155	0.11327	0.66645
superscaffold36	5326392	5326491	0.40476	0.38990	0.14105	0.67348
superscaffold36	5326491	5326676	0.41598	0.39625	0.18242	0.69244
superscaffold36	5326676	5326776	0.42276	0.40039	0.20630	0.69557
superscaffold36	5326776	5327018	0.42865	0.40432	0.22001	0.69856
superscaffold36	5327018	5327385	0.43351	0.40685	0.22678	0.69920
superscaffold36	5327385	5327390	0.43143	0.40696	0.22385	0.69623
superscaffold36	5327390	5327614	0.42933	0.40774	0.22231	0.69077
superscaffold36	5327614	5328935	0.42967	0.40876	0.21924	0.69075
superscaffold36	5328935	5329088	0.43642	0.41395	0.22062	0.70446
superscaffold36	5329088	5329541	0.44536	0.42047	0.22502	0.72146
superscaffold36	5329541	5329705	0.47395	0.44262	0.23539	0.83199
superscaffold36	5329705	5329884	0.50813	0.47289	0.26138	0.91062
superscaffold36	5329884	5330100	0.54387	0.51062	0.28519	0.98052
superscaffold36	5330100	5330642	0.59459	0.55942	0.31590	1.06209
superscaffold36	5330642	5330678	0.62211	0.58347	0.32281	1.13587
superscaffold36	5330678	5330691	0.64546	0.60559	0.33117	1.18644
superscaffold36	5330691	5330967	0.67149	0.62897	0.34134	1.21265
superscaffold36	5330967	5331167	0.69995	0.64829	0.35073	1.26332
superscaffold36	5331167	5331204	0.71782	0.66220	0.35804	1.30185
superscaffold36	5331204	5331256	0.73785	0.67338	0.36411	1.34239
superscaffold36	5331256	5331361	0.76089	0.69472	0.37571	1.40369
superscaffold36	5331361	5331527	0.77946	0.70628	0.39042	1.46220
superscaffold36	5331527	5331550	0.79116	0.72315	0.39852	1.46710
superscaffold36	5331550	5331728	0.80366	0.73657	0.41097	1.50431
superscaffold36	5331728	5331849	0.80334	0.74326	0.40524	1.46220
superscaffold36	5331849	5331940	0.79115	0.74085	0.35928	1.38788
superscaffold36	5331940	5332694	0.76292	0.72976	0.09711	1.31696
superscaffold36	5332694	5333601	0.10105	0.04099	0.00158	0.57541
superscaffold36	5333601	5334405	0.05336	0.03489	0.00150	0.23867
superscaffold36	5334405	5334413	0.05043	0.03471	0.00149	0.18005
superscaffold36	5334413	5334499	0.04832	0.03445	0.00148	0.15979
superscaffold36	5334499	5334693	0.04564	0.03417	0.00148	0.14829
superscaffold36	5334693	5334866	0.04442	0.03395	0.00148	0.14417
superscaffold36	5334866	5336302	0.04322	0.03385	0.00148	0.13998
superscaffold36	5336302	5336488	0.04317	0.03379	0.00144	0.13981
superscaffold36	5336488	5336538	0.04318	0.03379	0.00144	0.13981
superscaffold36	5336538	5336785	0.04325	0.03380	0.00148	0.14000
superscaffold36	5336785	5336955	0.04333	0.03385	0.00147	0.14078
superscaffold36	5336955	5337014	0.04336	0.03390	0.00147	0.14078
superscaffold36	5337014	5337260	0.04338	0.03392	0.00147	0.14078
superscaffold36	5337260	5337309	0.04338	0.03391	0.00147	0.14078
superscaffold36	5337309	5337332	0.04334	0.03385	0.00144	0.14078
superscaffold36	5337332	5337425	0.04341	0.03390	0.00144	0.14230
superscaffold36	5337425	5337601	0.04359	0.03391	0.00144	0.14301
superscaffold36	5337601	5337668	0.04380	0.03395	0.00147	0.14417
superscaffold36	5337668	5338037	0.04388	0.03407	0.00147	0.14482
superscaffold36	5338037	5338417	0.04441	0.03411	0.00147	0.14580
superscaffold36	5338417	5339059	0.04559	0.03420	0.00147	0.14949
superscaffold36	5339059	5339122	0.05036	0.03444	0.00147	0.15862
superscaffold36	5339122	5339271	0.05755	0.03466	0.00148	0.16846

superscaffold36	5298923	5299347	0.94084	0.87173	0.55043	1.79844
superscaffold36	5299347	5299531	0.94130	0.87208	0.56770	1.78606
superscaffold36	5299531	5299596	0.94004	0.87173	0.57831	1.77953
superscaffold36	5299596	5299814	0.93903	0.87141	0.58090	1.76461
superscaffold36	5299814	5300094	0.93857	0.87141	0.58550	1.75318
superscaffold36	5300094	5300149	0.94144	0.87205	0.59890	1.75943
superscaffold36	5300149	5300384	0.94564	0.87276	0.60231	1.76829
superscaffold36	5300384	5300434	0.95244	0.87327	0.60707	1.80357
superscaffold36	5300434	5300560	0.95583	0.87389	0.61277	1.81030
superscaffold36	5300560	5300959	0.96161	0.87475	0.61475	1.83202
superscaffold36	5300959	5301365	0.95927	0.87389	0.61403	1.83202
superscaffold36	5301365	5301372	0.94459	0.87014	0.59705	1.76829
superscaffold36	5301372	5301466	0.92771	0.86375	0.58322	1.68643
superscaffold36	5301466	5301491	0.91360	0.86001	0.57025	1.60713
superscaffold36	5301491	5301752	0.89909	0.85512	0.54403	1.55991
superscaffold36	5301752	5301966	0.89212	0.85157	0.53141	1.54550
superscaffold36	5301966	5302370	0.88928	0.85100	0.52650	1.53460
superscaffold36	5302370	5302467	0.88174	0.84779	0.51838	1.50742
superscaffold36	5302467	5302581	0.87399	0.84288	0.50794	1.47169
superscaffold36	5302581	5302849	0.86546	0.83728	0.49455	1.44475
superscaffold36	5302849	5302881	0.85242	0.83007	0.47058	1.39559
superscaffold36	5302881	5303170	0.83790	0.82422	0.44228	1.34071
superscaffold36	5303170	5303428	0.81631	0.81497	0.37213	1.25466
superscaffold36	5303428	5304576	0.77641	0.79761	0.18573	1.14501
superscaffold36	5304576	5304577	0.77041	0.79555	0.16507	1.13959
superscaffold36	5304577	5304639	0.76232	0.79248	0.13758	1.13432
superscaffold36	5304639	5304735	0.75692	0.79078	0.11989	1.13315
superscaffold36	5304735	5304769	0.74995	0.78684	0.09061	1.13156
superscaffold36	5304769	5304926	0.74452	0.78407	0.08627	1.13315
superscaffold36	5304926	5305033	0.74336	0.78290	0.08142	1.13623
superscaffold36	5305033	5305182	0.74810	0.78290	0.08137	1.14820
superscaffold36	5305182	5305412	0.76542	0.78456	0.08034	1.18793
superscaffold36	5305412	5305580	1.17658	0.83523	0.11353	3.92400
superscaffold36	5305580	5305927	2.34576	2.73043	0.57466	4.73660
superscaffold36	5305927	5306094	4.10597	4.05120	2.71453	5.83447
superscaffold36	5306094	5306150	4.10427	4.05014	2.71643	5.82028
superscaffold36	5306150	5306314	4.10393	4.04795	2.71701	5.81757
superscaffold36	5306314	5306319	4.05479	4.02538	2.62029	5.76129
superscaffold36	5306319	5306455	4.00771	4.00601	2.30205	5.66347
superscaffold36	5306455	5306516	3.75196	3.91510	0.97873	5.48277
superscaffold36	5306516	5306577	2.76483	3.29172	0.87577	5.11350
superscaffold36	5306577	5307536	1.01362	1.01910	0.78983	1.21888
superscaffold36	5307536	5307602	1.01676	1.02035	0.81050	1.22319
superscaffold36	5307602	5307622	1.02099	1.02149	0.81896	1.23130
superscaffold36	5307622	5307694	1.02466	1.02204	0.82623	1.23585
superscaffold36	5307694	5307746	1.02717	1.02327	0.83320	1.24051
superscaffold36	5307746	5307762	1.02945	1.02381	0.83889	1.24407
superscaffold36	5307762	5308352	1.03124	1.02409	0.84408	1.24776
superscaffold36	5308352	5308378	1.03163	1.02420	0.84417	1.24776
superscaffold36	5308378	5308425	1.03273	1.02440	0.84408	1.24748
superscaffold36	5308425	5308485	1.03251	1.02409	0.84392	1.24525
superscaffold36	5308485	5308732	1.03225	1.02381	0.83983	1.24468
superscaffold36	5308732	5308802	1.03012	1.02342	0.83892	1.23775
superscaffold36	5308802	5308857	1.02816	1.02285	0.83779	1.23461
superscaffold36	5308857	5308906	1.02310	1.02156	0.82748	1.21888
superscaffold36	5308906	5309020	1.02090	1.02093	0.82512	1.21381
superscaffold36	5309020	5309106	1.01811	1.02028	0.82311	1.21104
superscaffold36	5309106	5309662	1.01549	1.01915	0.81587	1.20622
superscaffold36	5309662	5310177	1.01448	1.01870	0.81494	1.20567
superscaffold36	5310177	5310351	1.01434	1.01873	0.81452	1.20567
superscaffold36	5310351	5310567	1.01427	1.01873	0.81334	1.20622
superscaffold36	5310567	5310585	1.01462	1.01910	0.81452	1.20685
superscaffold36	5310585	5310614	1.01424	1.01903	0.81334	1.20685
superscaffold36	5310614	5310700	1.01484	1.01915	0.81334	1.20724
superscaffold36	5310700	5310787	1.01510	1.01927	0.81267	1.20800
superscaffold36	5310787	5311024	1.01624	1.01981	0.81469	1.21142
superscaffold36	5311024	5311331	1.01738	1.02045	0.81507	1.21318
superscaffold36	5311331	5311351	1.01786	1.02049	0.81507	1.21591
superscaffold36	5311351	5311357	1.01957	1.02113	0.81587	1.22069
superscaffold36	5311357	5311471	1.02082	1.02129	0.81605	1.22664
superscaffold36	5311471	5311593	1.02354	1.02180	0.81587	1.23453
superscaffold36	5311593	5311654	1.02741	1.02289	0.81651	1.24407
superscaffold36	5311654	5311663	1.03065	1.02364	0.81537	1.25703
superscaffold36	5311663	5311691	1.03702	1.02477	0.81507	1.29409
superscaffold36	5311691	5311709	1.03995	1.02528	0.81334	1.32593
superscaffold36	5311709	5311880	1.04228	1.02528	0.78881	1.35935
superscaffold36	5311880	5311912	1.02919	1.02364	0.60464	1.33430
superscaffold36	5311912	5312254	1.01173	1.02126	0.48516	1.28758
superscaffold36	5312254	5312676	0.91049	0.99366	0.29358	1.21878
superscaffold36	5312676	5312782	0.74841	0.91908	0.17367	1.19578
superscaffold36	5312782	5312830	0.58237	0.41544	0.11224	1.15533
superscaffold36	5312830	5313301	0.42192	0.33753	0.07739	1.07473
superscaffold36	5313301	5313310	0.37778	0.32685	0.06532	1.05103
superscaffold36	5313310	5313489	0.33236	0.31764	0.05637	0.93092
superscaffold36	5313489	5314080	0.30978	0.31276	0.05059	0.57459
superscaffold36	5314080	5314185	0.30963	0.31306	0.05072	0.57341
superscaffold36	5314185	5314225	0.30989	0.31354	0.05089	0.57295
superscaffold36	5314225	5314475	0.30944	0.31311	0.05139	0.56941
superscaffold36	5314475	5314502	0.30931	0.31313	0.05139	0.56877
superscaffold36	5314502	5314606	0.30852	0.31350	0.05280	0.56393
