chr	scaffold	scaf_pos1	scaf_pos2	pos1	pos2	Dprime	LOD	r2	CIlow	CIhi	meanDist	nSNP
ChrZ	superscaffold26	14250000	14450000	14250000	14450000	0.738203697988825	0.68420274657089	0.164310617929205	0.114309286338059	0.900369930203087	23618.0364217756	152299
ChrZ	superscaffold26	14300000	14500000	14300000	14500000	0.730198723455433	0.683425589306577	0.162720278102307	0.114189631869516	0.897260726639635	23492.5929890271	174612
ChrZ	superscaffold26	14350000	14550000	14350000	14550000	0.730073554477057	0.691598935305592	0.16341330229426	0.115363935073379	0.896181671465725	24039.4538419562	172256
ChrZ	superscaffold26	14400000	14600000	14400000	14600000	0.741714103274075	0.691364018512031	0.166537911802267	0.115324638631149	0.899581671055457	24093.5426579117	176966
ChrZ	superscaffold26	14450000	14650000	14450000	14650000	0.77582481512113	0.737977970890256	0.178752833400745	0.122498415323968	0.911392462375263	24190.637637414	165649
ChrZ	superscaffold26	14500000	14700000	14500000	14700000	0.788395543656984	0.729388890060008	0.180440128869964	0.121056747754964	0.914726028359824	24002.0274533777	142314
ChrZ	superscaffold26	14550000	14750000	14550000	14750000	0.812871553619615	0.763910455741746	0.191711307758937	0.126795815704434	0.923849901722357	24020.9697754606	120068
ChrZ	superscaffold26	14600000	14800000	14600000	14800000	0.816295296327379	0.76301404807577	0.189224825160852	0.127411481437078	0.924804080246174	24270.4119909683	100092
ChrZ	superscaffold26	14650000	14850000	14650000	14850000	0.847533335850685	0.746236646887474	0.191272043370374	0.125826194843025	0.934976372855756	23968.1501780127	92690
ChrZ	superscaffold26	14700000	14900000	14700000	14900000	0.890484903728923	0.706460013572267	0.19084711646845	0.121573347749074	0.948229624347266	24028.354742242	86942
ChrZ	superscaffold26	14750000	14950000	14750000	14950000	0.875108335721944	0.698682448485621	0.184340238011826	0.119163242990753	0.944059471108422	24028.0769663577	94197
ChrZ	superscaffold26	14800000	15000000	14800000	15000000	0.876003176480001	0.702849917765351	0.185167493754612	0.118550358720873	0.943806619666972	23529.9715690371	112483
ChrZ	superscaffold26	14850000	15050000	14850000	15050000	0.873566284864508	0.711626866490416	0.186380918043622	0.117887574355585	0.9414787838731	23634.4255122274	151300
ChrZ	superscaffold26	14900000	15100000	14900000	15100000	0.873102610288313	0.769991138409069	0.194610281365459	0.124447026873401	0.940633530173367	24085.72745129	158335
ChrZ	superscaffold26	14950000	15150000	14950000	15150000	0.88035193077346	0.791356723183347	0.202260005498229	0.127333806436764	0.94323155216285	23998.2274412776	156414
ChrZ	superscaffold26	15000000	15200000	15000000	15200000	0.874141126172593	0.844695881016086	0.212449248895909	0.134368975855066	0.942326407917217	23509.1870748848	124084
ChrZ	superscaffold26	15050000	15250000	15050000	15250000	0.877513867243867	0.889448149866007	0.228352886002886	0.141059059987631	0.946244073386931	23876.862110905	97020
ChrZ	superscaffold26	15100000	15300000	15100000	15300000	0.866619299475453	0.920622347651623	0.237661774517151	0.144986705020668	0.942375450216346	24397.9825594044	82738
ChrZ	superscaffold26	15150000	15350000	15150000	15350000	0.867623014894985	1.00112118650879	0.246425985855122	0.154865918345478	0.941552855765109	24114.2391100514	74656
ChrZ	superscaffold26	15200000	15400000	15200000	15400000	0.874244833610649	1.02992356073211	0.245704006417875	0.158768124554314	0.94167185642976	23493.8639885904	84140
ChrZ	superscaffold26	15250000	15450000	15250000	15450000	0.861923993195832	0.972714566234319	0.226657021050393	0.151382202849245	0.93847969381246	23992.6794173932	94060
ChrZ	superscaffold26	15300000	15500000	15300000	15500000	0.867002645062404	0.827870459382527	0.204694468141012	0.133334880665645	0.941077293628202	24088.1380074447	114175
ChrZ	superscaffold26	15350000	15550000	15350000	15550000	0.865671074928032	0.756554592758743	0.194257159073366	0.124263932654674	0.940853258747355	24077.2921021804	110119
ChrZ	superscaffold26	15400000	15600000	15400000	15600000	0.856007835879256	0.640117397424535	0.175064983056149	0.109376779104322	0.938881393045201	23747.073166154	95905
ChrZ	superscaffold26	15450000	15650000	15450000	15650000	0.830610967214303	0.669623138399743	0.174893816578155	0.113297617938445	0.932408149321407	23462.4035632577	96597
ChrZ	superscaffold26	15500000	15700000	15500000	15700000	0.816764206693049	0.706367690394655	0.175714659179504	0.118280058028797	0.928730274649903	24149.9310069181	101329
ChrZ	superscaffold26	15550000	15750000	15550000	15750000	0.81519388079584	0.691158469339521	0.170732307163422	0.11611688367496	0.928024665893172	24309.6170254824	116355
ChrZ	superscaffold26	15600000	15800000	15600000	15800000	0.821990128759081	0.686926260098539	0.170056710279079	0.115822040575996	0.930049789153758	24008.404054136	115487
ChrZ	superscaffold26	15650000	15850000	15650000	15850000	0.825654398454378	0.656089218718771	0.166275068287158	0.111429128874761	0.929979727993452	23340.7221973713	105071
ChrZ	superscaffold26	15700000	15900000	15700000	15900000	0.813049593511542	0.717448484906656	0.175424068723905	0.119136056054134	0.925068483946825	23734.1974084561	104185
ChrZ	superscaffold26	15750000	15950000	15750000	15950000	0.807108971178437	0.735350672886275	0.178740490991466	0.120899704025824	0.921192325744006	23617.6106454919	104401
ChrZ	superscaffold26	15800000	16000000	15800000	16000000	0.80536468945619	0.750826046535171	0.179894499468507	0.123014493731756	0.92146531796784	23935.535441308	118534
ChrZ	superscaffold26	15850000	16050000	15850000	16050000	0.811014296862197	0.723787517460417	0.176707773104326	0.119746619117108	0.925356036426916	23857.6328825489	128147
ChrZ	superscaffold26	15900000	16100000	15900000	16100000	0.824796027603291	0.670024915635546	0.172147980308641	0.113294700521985	0.930653366362913	23810.9534889599	158242
ChrZ	superscaffold26	15950000	16150000	15950000	16150000	0.825296551577438	0.685172949270386	0.176228290557254	0.11578409981828	0.931154376773896	24192.8871270641	164539
ChrZ	superscaffold26	16000000	16200000	16000000	16200000	0.836295155843596	0.664033100058917	0.179288548477489	0.113347727370705	0.933647056287632	24342.7815603041	139178
ChrZ	superscaffold26	16050000	16250000	16050000	16250000	0.84406802083535	0.696161708266367	0.194381723563697	0.117820420967024	0.935462695815503	23423.0973800902	103286
ChrZ	superscaffold26	16100000	16300000	16100000	16300000	0.88059714762555	0.735812744651798	0.223847969453295	0.122865355113876	0.946987137342167	23084.9372545053	59319
ChrZ	superscaffold26	16150000	16350000	16150000	16350000	0.892982219536471	0.763796344021044	0.241018566045784	0.125151606711219	0.949231657898479	23433.8791767382	56264
ChrZ	superscaffold26	16200000	16400000	16200000	16400000	0.809658774519452	0.717974995079709	0.197248482910188	0.118625844650003	0.922749540772814	23124.080135144	121944
ChrZ	superscaffold26	16250000	16450000	16250000	16450000	0.792358960417806	0.711776705916417	0.183557982927431	0.117989254576457	0.918417999120634	23959.9004386106	186498
ChrZ	superscaffold26	16300000	16500000	16300000	16500000	0.781381255180217	0.74031467388206	0.185947957514548	0.122130587507839	0.917051453530441	24253.0884485004	228031
ChrZ	superscaffold26	16350000	16550000	16350000	16550000	0.776575516194654	0.773759940928308	0.189673486458566	0.127097750451685	0.916705274128146	23951.7478348723	219733
ChrZ	superscaffold26	16400000	16600000	16400000	16600000	0.784565280098447	0.774926287030347	0.193755229972001	0.127584673049133	0.920621951770231	23722.1773731033	177152
ChrZ	superscaffold26	16450000	16650000	16450000	16650000	0.782781040707196	0.764627889722315	0.192974092706363	0.125896074049276	0.9189273531727	23353.2224192687	110521
ChrZ	superscaffold26	16500000	16700000	16500000	16700000	0.786556546618549	0.670696391140993	0.173415452590469	0.113016610638719	0.917494932766462	20801.9882217718	80912
ChrZ	superscaffold26	16550000	16750000	16550000	16750000	0.813162993667081	0.616494350701095	0.166959681816275	0.105559687408257	0.922904335183347	20183.9266611679	71531
ChrZ	superscaffold26	16600000	16800000	16600000	16800000	0.790056462700213	0.572514755116093	0.148568866614744	0.0993480297540438	0.914737620353753	22541.993543508	88593
ChrZ	superscaffold26	16650000	16850000	16650000	16850000	0.762422699457454	0.580758185209954	0.145904502280304	0.100248394736445	0.906580449222384	22986.9331194658	198877
ChrZ	superscaffold26	16700000	16900000	16700000	16900000	0.75830309874708	0.581669182841368	0.145383500955617	0.100698322361436	0.905254746230622	24086.8939520068	235450
ChrZ	superscaffold26	16750000	16950000	16750000	16950000	0.752584227763054	0.582122485946284	0.144831254114827	0.100696861758698	0.903651012036396	24126.1688640546	236948
ChrZ	superscaffold26	16800000	17000000	16800000	17000000	0.753545930238507	0.602127875436137	0.14864698975781	0.103634698617662	0.904667154390022	23521.4041214329	195466
ChrZ	superscaffold26	16850000	17050000	16850000	17050000	0.774161905386613	0.647193596235755	0.161282950699236	0.110177454761717	0.911778045986059	23683.2301314512	114339
ChrZ	superscaffold26	16900000	17100000	16900000	17100000	0.788320608803822	0.766795889737934	0.184625046256128	0.125920679886686	0.917595099463743	23919.9060138193	95663
ChrZ	superscaffold26	16950000	17150000	16950000	17150000	0.79168858499319	0.80581824821841	0.192318163333794	0.131077343703733	0.918838363898375	23653.5926525456	101314
ChrZ	superscaffold26	17000000	17200000	17000000	17200000	0.809527762322755	0.81361909790682	0.196482072473554	0.132709070447896	0.925028494260635	24144.5670853027	111075
ChrZ	superscaffold26	17050000	17250000	17050000	17250000	0.768984198846825	0.735951806893761	0.175909191260147	0.121732733985788	0.910945426497737	23639.6842867258	158172
ChrZ	superscaffold26	17100000	17300000	17100000	17300000	0.756717638256971	0.673693612002983	0.163275418841396	0.1133985118006	0.906484572738662	24065.1515386683	197151
ChrZ	superscaffold26	17150000	17350000	17150000	17350000	0.747102508189653	0.660169742639224	0.1603643446543	0.111019085236818	0.902601658249867	24410.0442216484	201779
ChrZ	superscaffold26	17200000	17400000	17200000	17400000	0.743913490335701	0.658438094476993	0.160361399022272	0.110709817516438	0.901339168104232	24077.9846341235	181441
ChrZ	superscaffold26	17250000	17450000	17250000	17450000	0.752183107626515	0.652164402027054	0.16325396364149	0.109940786227315	0.904630814659325	23892.8580827583	127673
ChrZ	superscaffold26	17300000	17500000	17300000	17500000	0.742401091119919	0.64778564530999	0.162426011044263	0.109844886088221	0.903193616758385	24071.8111925332	105213
ChrZ	superscaffold26	17350000	17550000	17350000	17550000	0.73581503141844	0.658098184289829	0.164694642229046	0.111975511678534	0.900629224378048	24251.812744194	105193
ChrZ	superscaffold26	17400000	17600000	17400000	17600000	0.732693524921589	0.656569702981521	0.166126227185126	0.111965480104297	0.900308544004837	24166.6331859578	105852
ChrZ	superscaffold26	17450000	17650000	17450000	17650000	0.735221763711474	0.693297693763085	0.171565340393852	0.11652620265777	0.899971787781423	23962.2909441017	89323
ChrZ	superscaffold26	17500000	17700000	17500000	17700000	0.731035520085699	0.733141182645956	0.17375737011248	0.121077450455276	0.896455704338511	23015.9056561328	93350
ChrZ	superscaffold26	17550000	17750000	17550000	17750000	0.746785570730677	0.719395972780758	0.172467296599514	0.118482210555614	0.901997293432254	23898.8992715302	104191
ChrZ	superscaffold26	17600000	17800000	17600000	17800000	0.745782746337917	0.724249194872675	0.170904762955156	0.118341789008439	0.900747367303089	24102.3339950818	122403
ChrZ	superscaffold26	17650000	17850000	17650000	17850000	0.754821431963822	0.65149711528534	0.160773613568002	0.109091979102854	0.904640804498806	23865.1946752201	145283
ChrZ	superscaffold26	17700000	17900000	17700000	17900000	0.777822719646516	0.628388218493852	0.165932863089139	0.106309426229508	0.912569351946721	23828.2696465164	156160
ChrZ	superscaffold26	17750000	17950000	17750000	17950000	0.788792188165177	0.599189270880075	0.16383157640399	0.103039246142694	0.91602027314671	24100.4867913891	173826
ChrZ	superscaffold26	17800000	18000000	17800000	18000000	0.801673772152722	0.598759212443992	0.164489814759632	0.103044465273526	0.919530749684403	24016.093335356	184571
ChrZ	superscaffold26	17850000	18050000	17850000	18050000	0.79344514957265	0.637306376183876	0.167993132363132	0.10812243012243	0.915128378378378	24056.8197967198	173160
ChrZ	superscaffold26	17900000	18100000	17900000	18100000	0.781993662107893	0.670252056968576	0.163512904872966	0.112325250824582	0.909206262679234	24077.0106057051	144922
ChrZ	superscaffold26	17950000	18150000	17950000	18150000	0.793459768109593	0.672622987192827	0.163191930777115	0.112736682339871	0.913517473927976	23851.0738700819	127819
ChrZ	superscaffold26	18000000	18200000	18000000	18200000	0.799980363503212	0.673427992576812	0.164954714390333	0.113426567025066	0.91797892879731	24181.633725575	120164
ChrZ	superscaffold26	18050000	18250000	18050000	18250000	0.812214193365382	0.611018834164402	0.157523270430862	0.105054193663969	0.924896912603386	23968.4039144845	133964
ChrZ	superscaffold26	18100000	18300000	18100000	18300000	0.79848284495739	0.62821192204905	0.158721136942349	0.107540619161365	0.920898075664767	24210.9804886124	126849
ChrZ	superscaffold26	18150000	18350000	18150000	18350000	0.78641118957484	0.75808470988643	0.189955888723063	0.125926670792079	0.916055347262667	24025.0504604688	109888
ChrZ	superscaffold26	18200000	18400000	18200000	18400000	0.802819696596507	0.874314169278997	0.225780035826243	0.142063479623824	0.92070868786386	23310.8846618898	89320
ChrZ	superscaffold26	18250000	18450000	18250000	18450000	0.801837900878216	0.911333737026346	0.235175159368667	0.146660320579746	0.917258613277652	23687.7911932691	81415
ChrZ	superscaffold26	18300000	18500000	18300000	18500000	0.800652202185426	0.790232107662399	0.203139179012759	0.129045272731336	0.918785837187996	23973.7395477196	89502
ChrZ	superscaffold26	18350000	18550000	18350000	18550000	0.774741146750616	0.687012561641423	0.167646567893625	0.113600079253258	0.910049313138429	24273.2732035928	90848
ChrZ	superscaffold26	18400000	18600000	18400000	18600000	0.753951853142055	0.749310830667891	0.171638412979912	0.122526944717146	0.906116160496564	23661.6828387751	94731
ChrZ	superscaffold26	18450000	18650000	18450000	18650000	0.740303548521347	0.807963921122209	0.184493090236976	0.130920363298081	0.90392161182922	23714.3270661966	81696
ChrZ	superscaffold26	18500000	18700000	18500000	18700000	0.73824379877032	0.819810013111499	0.185733828939496	0.132714207518108	0.90317629237369	23869.6794684115	78557
ChrZ	superscaffold26	18550000	18750000	18550000	18750000	0.747121760009191	0.759556708599	0.176937587454765	0.125068183123672	0.906007467401919	23630.506140502	87045
ChrZ	superscaffold26	18600000	18800000	18600000	18800000	0.752724499782792	0.675875961464748	0.161890212863823	0.113609485600388	0.906161040554008	24400.7050571129	78266
ChrZ	superscaffold26	18650000	18850000	18650000	18850000	0.754851980742931	0.711454803704651	0.167669004124926	0.117941539453642	0.904324946353721	23760.871671429	89941
ChrZ	superscaffold26	18700000	18900000	18700000	18900000	0.754365360700272	0.753097567159674	0.174577405171546	0.123761545427105	0.902389978871114	23989.8522688399	99390
ChrZ	superscaffold26	18750000	18950000	18750000	18950000	0.757383247537097	0.804842029450936	0.182890373190014	0.130718704838908	0.903578411463007	24220.5790631996	105871
ChrZ	superscaffold26	18800000	19000000	18800000	19000000	0.75641785345444	0.850244276143315	0.189304612098262	0.136432486825729	0.904076212165347	23677.960057905	113289
ChrZ	superscaffold26	18850000	19050000	18850000	19050000	0.762520792331725	0.85887864763767	0.192171391681367	0.137987609190028	0.908554759728805	23770.0261843531	94102
ChrZ	superscaffold26	18900000	19100000	18900000	19100000	0.760359580289771	0.925405020370772	0.202640784937682	0.145542417010197	0.908001976808659	23574.678177961	82962
ChrZ	superscaffold26	18950000	19150000	18950000	19150000	0.753921009317154	0.936825179793886	0.207139628796678	0.14768084422806	0.906065417789091	23359.5223166844	80926
ChrZ	superscaffold26	19000000	19200000	19000000	19200000	0.7616214279195	0.913947798110711	0.204543031533793	0.144734404234929	0.90981563455483	23925.6545657829	87652
ChrZ	superscaffold26	19050000	19250000	19050000	19250000	0.765952499432956	0.853655954952023	0.19465774582606	0.136859363135213	0.911720560535684	24084.6087196631	101403
ChrZ	superscaffold26	19100000	19300000	19100000	19300000	0.783570834098468	0.778385570586195	0.183478856787252	0.126935585888882	0.918214686498949	24320.5156087409	98022
ChrZ	superscaffold26	19150000	19350000	19150000	19350000	0.792720894513039	0.746501779804293	0.177597961985757	0.122257595163687	0.92006547466571	23849.9746913264	97595
ChrZ	superscaffold26	19200000	19400000	19200000	19400000	0.797234547049792	0.77636412879094	0.183085573937036	0.125797439420002	0.918322231329585	24081.1855785549	86621
ChrZ	superscaffold26	19250000	19450000	19250000	19450000	0.807330011000596	0.840180792501261	0.19326169730027	0.134435875693267	0.920167300728789	24078.2263830958	87268
ChrZ	superscaffold26	19300000	19500000	19300000	19500000	0.812699790252182	0.899515851115422	0.204275423132881	0.142657977691562	0.921012245392822	23998.9314015519	82480
ChrZ	superscaffold26	19350000	19550000	19350000	19550000	0.817015902510004	0.914248244452528	0.210169254274282	0.144655365587486	0.921424081484176	24145.0661476901	68725
ChrZ	superscaffold26	19400000	19600000	19400000	19600000	0.823801342710997	0.885025683534283	0.205441181037632	0.142078918523931	0.925337656801851	23585.7563634149	65688
ChrZ	superscaffold26	19450000	19650000	19450000	19650000	0.811728412874584	0.777830543177564	0.187476502062385	0.128442195239121	0.922007222489108	24232.8813590207	60367
ChrZ	superscaffold26	19500000	19700000	19500000	19700000	0.800901283011495	0.742077487055912	0.176738317757009	0.123720733335504	0.918240580937185	24155.8218111954	61418
ChrZ	superscaffold26	19550000	19750000	19550000	19750000	0.802374252559513	0.70153260787639	0.169767613529301	0.118411217888324	0.920018686012185	23836.4109980529	63684
ChrZ	superscaffold26	19600000	19800000	19600000	19800000	0.749832304314511	0.699840175940115	0.164672362371802	0.117487180242839	0.904984822586349	24046.3753241778	67864
ChrZ	superscaffold26	19650000	19850000	19650000	19850000	0.692270427778117	0.731030801244889	0.168402054067248	0.120939159089522	0.884710441203393	24107.1028620248	81935
ChrZ	superscaffold26	19700000	19900000	19700000	19900000	0.651488213472378	0.770157417845697	0.174230690518636	0.125524252135651	0.869072369980318	23890.3126655194	97043
ChrZ	superscaffold26	19750000	19950000	19750000	19950000	0.647023676570019	0.789424342759416	0.17676991508571	0.128000338066261	0.866369267788251	24061.2597442628	100572
ChrZ	superscaffold26	19800000	20000000	19800000	20000000	0.712520055829627	0.723189852858234	0.167277450399446	0.119512954329652	0.887834138888691	23378.61072757	140069
ChrZ	superscaffold26	19850000	20050000	19850000	20050000	0.754775532696122	0.673679424774923	0.160567903504663	0.112981132293672	0.904291810501847	23921.7614504369	172941
ChrZ	superscaffold26	19900000	20100000	19900000	20100000	0.77211406498726	0.648033134046074	0.157028354304027	0.109742992986419	0.910570963250939	24395.807407602	190345
ChrZ	superscaffold26	19950000	20150000	19950000	20150000	0.786402968077007	0.657590214523345	0.159574090856946	0.11102975377267	0.91446859323996	23909.6381469855	191774
ChrZ	superscaffold26	20000000	20200000	20000000	20200000	0.783925609584124	0.712125307676529	0.167586242372186	0.118422965488949	0.911071996307882	23905.1443067022	156008
ChrZ	superscaffold26	20050000	20250000	20050000	20250000	0.764938777169564	0.743957872531131	0.169602656295016	0.122780626780627	0.905366945164698	23915.0274464612	156195
ChrZ	superscaffold26	20100000	20300000	20100000	20300000	0.744963183057604	0.752948638470098	0.169709671325337	0.123691109399264	0.901194013425773	24086.9019539513	163566
ChrZ	superscaffold26	20150000	20350000	20150000	20350000	0.731050788724646	0.727290022244547	0.164775413796403	0.119859775641026	0.89906010811328	23944.5894446039	167232
ChrZ	superscaffold26	20200000	20400000	20200000	20400000	0.726037773647752	0.727299342279935	0.164532220438802	0.119701793343149	0.899406362385653	23983.9301549564	165724
ChrZ	superscaffold26	20250000	20450000	20250000	20450000	0.736751057371632	0.724008930794412	0.165738767731723	0.119157483824366	0.902994221341079	24066.0152611923	130134
ChrZ	superscaffold26	20300000	20500000	20300000	20500000	0.759653909646095	0.757067012100292	0.176385862762205	0.124242309297121	0.909328149300155	23526.5342639305	131815
ChrZ	superscaffold26	20350000	20550000	20350000	20550000	0.774847069694889	0.741251041481218	0.177292834677043	0.122848071754962	0.913541799130192	24038.4849818154	117957
ChrZ	superscaffold26	20400000	20600000	20400000	20600000	0.759788409773669	0.754945102964042	0.179625828601983	0.124863617495796	0.907995666153078	23752.8946016871	142137
ChrZ	superscaffold26	20450000	20650000	20450000	20650000	0.735094014076802	0.787343712483133	0.185841910214799	0.129472521060501	0.900394296342219	23718.30175413	137105
ChrZ	superscaffold26	20500000	20700000	20500000	20700000	0.701638171569804	0.806563032210457	0.187814480925328	0.132174983774749	0.888654415490892	23896.7886894443	112479
ChrZ	superscaffold26	20550000	20750000	20550000	20750000	0.693229561785778	0.832197961401695	0.194916450179907	0.135579871479672	0.885777400259573	22729.4588323432	94771
ChrZ	superscaffold26	20600000	20800000	20600000	20800000	0.705341763278512	0.788095210666928	0.187926511679208	0.129077183264296	0.889510649770828	23527.024105983	81598
ChrZ	superscaffold26	20650000	20850000	20650000	20850000	0.735786299421434	0.770361266001476	0.185462742896254	0.126809436726662	0.900294095629204	24207.2317580502	93507
ChrZ	superscaffold26	20700000	20900000	20700000	20900000	0.7440107962153	0.767795025439614	0.182999658127287	0.126380880121396	0.903493885566366	24315.9648665536	112030
ChrZ	superscaffold26	20750000	20950000	20750000	20950000	0.739594254435572	0.792857865860864	0.185879176021743	0.130216840825835	0.902296115603423	23952.2627496328	118474
ChrZ	superscaffold26	20800000	21000000	20800000	21000000	0.737341370596767	0.796283662102163	0.183874358700585	0.130902401480572	0.902635756168308	24129.0909964498	112389
ChrZ	superscaffold26	20850000	21050000	20850000	21050000	0.725601595148449	0.816665421205415	0.186646482530011	0.133206296285651	0.899378898054206	24241.4409124441	104379
ChrZ	superscaffold26	20900000	21100000	20900000	21100000	0.721684692196639	0.828362886836455	0.193238228326053	0.134555230621159	0.900253294587991	23905.4732731176	108056
ChrZ	superscaffold26	20950000	21150000	20950000	21150000	0.715925450941248	0.852799581745842	0.195733466659169	0.137651169002798	0.897847643014804	23598.9627296883	142258
ChrZ	superscaffold26	21000000	21200000	21000000	21200000	0.731029164681594	0.85847387095198	0.199518018348176	0.138532939983631	0.903263519869046	24259.8577039127	163722
ChrZ	superscaffold26	21050000	21250000	21050000	21250000	0.744552007809164	0.882214150448417	0.205678485754377	0.142269355133915	0.907321395887987	24135.5892135928	163910
ChrZ	superscaffold26	21100000	21300000	21100000	21300000	0.76717770215788	0.912858486895154	0.21634060985804	0.14699923804733	0.914960533810725	23498.9225471412	135179
ChrZ	superscaffold26	21150000	21350000	21150000	21350000	0.791610113538062	0.925201527897924	0.224875420631488	0.149321583044983	0.922651600346021	23895.4020112457	92480
ChrZ	superscaffold26	21200000	21400000	21200000	21400000	0.747472312046744	0.928672839251224	0.21350936577544	0.148355705105623	0.903959864433134	23525.9017383171	82321
ChrZ	superscaffold26	21250000	21450000	21250000	21450000	0.727489478163854	0.894459432041682	0.199304348826242	0.143162646791576	0.89658638418274	24056.0892883843	86943
ChrZ	superscaffold26	21300000	21500000	21300000	21500000	0.70323714900685	0.845320307232646	0.187243488260096	0.135978358084268	0.887661454391776	24091.4425388464	101747
ChrZ	superscaffold26	21350000	21550000	21350000	21550000	0.708992242752181	0.832933946215933	0.188303999420898	0.134674164826812	0.892951608816823	24034.7006768251	110516
ChrZ	superscaffold26	21400000	21600000	21400000	21600000	0.71789268998553	0.810691649618283	0.187633129584352	0.132606573191624	0.89784608219816	23932.448663573	120246
ChrZ	superscaffold26	21450000	21650000	21450000	21650000	0.725031409233989	0.818891492611627	0.190123247845937	0.133941871946125	0.90016498307974	24157.044001114	118497
ChrZ	superscaffold26	21500000	21700000	21500000	21700000	0.748769354154997	0.815125316791062	0.19125961197826	0.133652899943984	0.90609919307223	23712.6386689477	132106
ChrZ	superscaffold26	21550000	21750000	21550000	21750000	0.763277537348189	0.785186409200014	0.185418205853903	0.129161537634794	0.908868054311611	23865.9923261563	139565
ChrZ	superscaffold26	21600000	21800000	21600000	21800000	0.764947985090022	0.77549649587059	0.183940375025787	0.127372116349047	0.90934206875947	24265.5782240338	140577
ChrZ	superscaffold26	21650000	21850000	21650000	21850000	0.762673741588446	0.771674650790345	0.183071076463449	0.126227530288776	0.909547338106763	23947.3917252573	139243
ChrZ	superscaffold26	21700000	21900000	21700000	21900000	0.762736318940598	0.780400188590676	0.184462500102943	0.127768371120097	0.911481466230739	23888.6332776071	121427
ChrZ	superscaffold26	21750000	21950000	21750000	21950000	0.734839187042994	0.826039478881983	0.187262515619835	0.134118073862674	0.90223289073774	24000.2680162204	124041
ChrZ	superscaffold26	21800000	22000000	21800000	22000000	0.706129862543809	0.83155068313821	0.183054622057617	0.134648985442403	0.892932647295203	24254.0357932937	120693
ChrZ	superscaffold26	21850000	22050000	21850000	22050000	0.704240952445205	0.826359935570379	0.181408058762513	0.133794432403714	0.892548933622311	24042.5054773611	118579
ChrZ	superscaffold26	21900000	22100000	21900000	22100000	0.710285993993525	0.799440947384843	0.179984060415773	0.129677249502711	0.895069522992316	23974.0597234682	102556
ChrZ	superscaffold26	21950000	22150000	21950000	22150000	0.741331998375466	0.795212207781916	0.180674829621999	0.129030727474443	0.902349532451066	23876.7708316824	100952
ChrZ	superscaffold26	22000000	22200000	22000000	22200000	0.725518946595276	0.832393873944839	0.186672650436967	0.134182429771244	0.896082943912798	24057.8154199887	93943
ChrZ	superscaffold26	22050000	22250000	22050000	22250000	0.731203879999512	0.885303205057791	0.196635641316686	0.141445571381495	0.896882208633884	24200.8711264082	81933
ChrZ	superscaffold26	22100000	22300000	22100000	22300000	0.73495774403885	1.00035122496863	0.215298324875866	0.157380504174169	0.897711709499645	23571.923732744	73308
ChrZ	superscaffold26	22150000	22350000	22150000	22350000	0.759261550206574	1.08127182504042	0.228657662714808	0.167937398958146	0.904254535656547	23693.9695527214	66804
ChrZ	superscaffold26	22200000	22400000	22200000	22400000	0.749121173243978	1.0249591430178	0.217964975959056	0.160197491479522	0.902475127089956	24127.983831174	87143
ChrZ	superscaffold26	22250000	22450000	22250000	22450000	0.714189229107626	0.979215504620185	0.210527165394308	0.15360032862853	0.890079110856742	24209.4996630634	108329
ChrZ	superscaffold26	22300000	22500000	22300000	22500000	0.694537986194719	0.936063467372983	0.205444804558953	0.148404767637852	0.884540171763384	24142.9962196003	124590
ChrZ	superscaffold26	22350000	22550000	22350000	22550000	0.712326562656683	0.910717554400508	0.210473829260955	0.145779406357589	0.891948474111709	24057.4440786175	119668
ChrZ	superscaffold26	22400000	22600000	22400000	22600000	0.762623269953468	0.936650243852402	0.230574350270895	0.150433432490652	0.907083749079142	24075.9106931376	107237
ChrZ	superscaffold26	22450000	22650000	22450000	22650000	0.810192692558419	0.954020145923177	0.239338247166784	0.153512686791696	0.923736084645472	23940.4046108715	79768
ChrZ	superscaffold26	22500000	22700000	22500000	22700000	0.823583242046958	0.93121170608672	0.235392194705802	0.150135013167493	0.925400650338151	22799.4776152619	80881
ChrZ	superscaffold26	22550000	22750000	22550000	22750000	0.773344477974907	0.845283472061018	0.198538610512353	0.136990438291052	0.9099109047698	23691.3345271652	90465
ChrZ	superscaffold26	22600000	22800000	22600000	22800000	0.745152696080918	0.787654386267488	0.181095582789721	0.128575211273321	0.901439499234039	24341.047783786	98569
ChrZ	superscaffold26	22650000	22850000	22650000	22850000	0.75531777954736	0.734488494551551	0.171161402347024	0.121262363788768	0.904980720871752	23135.3523805532	119300
ChrZ	superscaffold26	22700000	22900000	22700000	22900000	0.74247754996539	0.707797548388227	0.165585462941058	0.117495115176686	0.90025567559516	23829.2974003102	114129
ChrZ	superscaffold26	22750000	22950000	22750000	22950000	0.727061227048279	0.728915460057822	0.167014516830552	0.120092105375372	0.896346998473439	24144.7255089248	117257
ChrZ	superscaffold26	22800000	23000000	22800000	23000000	0.729435374632198	0.732139130149222	0.165790499553384	0.120759378940731	0.895921014606978	23421.4839809269	152256
ChrZ	superscaffold26	22850000	23050000	22850000	23050000	0.727355702865414	0.729497481988354	0.16442800473731	0.120461558706451	0.89547527716551	24145.3637924795	151985
ChrZ	superscaffold26	22900000	23100000	22900000	23100000	0.724661469717668	0.731940191130338	0.164768686121231	0.120683376340822	0.894247368953653	24074.5554923092	158112
