chr	pos1	pos2	Dprime	LOD	r2	CIlow	CIhi	meanDist	nSNP
superscaffold11	10500000	10700000	0.699153474725383	0.675685800944114	0.15310612548882	0.113491780630819	0.885575805849185	24090.8271299934	222219
superscaffold11	10550000	10750000	0.679488151656417	0.676840056040468	0.152300904582424	0.113250694306685	0.877643076770482	23874.6451299345	201640
superscaffold11	10600000	10800000	0.669596824268615	0.703906387001393	0.158073438432889	0.116791644158872	0.875254527620618	23751.4390299377	140692
superscaffold11	10650000	10850000	0.656657098705814	0.741262862661773	0.167412033030713	0.121695866331852	0.872590882750628	23297.0958856481	103540
superscaffold11	10700000	10900000	0.651691689931137	0.78647619682776	0.178429304961019	0.127777984573071	0.877223979982216	23969.6592220361	96714
superscaffold11	10750000	10950000	0.654053059543843	0.806032439399907	0.18137578413119	0.130497511547137	0.878435049590032	24210.6615614594	111716
superscaffold11	10800000	11000000	0.675213339198543	0.795678995803521	0.178474836695448	0.129264798623492	0.881643711898848	24180.4276204639	128441
superscaffold11	10850000	11050000	0.691657666134091	0.778895856897703	0.176968268621136	0.127031354348947	0.884794620138132	24140.2430744	118293
superscaffold11	10900000	11100000	0.71503609796352	0.777270646987963	0.180229314122568	0.127526440095991	0.890150720403692	23846.9206370285	105427
superscaffold11	10950000	11150000	0.731799217943214	0.784480781592658	0.186083934186557	0.12894874859311	0.894983465416613	23831.2633698061	86183
superscaffold11	11000000	11200000	0.740738615547286	0.833644463974294	0.19710505334853	0.135213874737377	0.900419098361781	23920.5092484517	72823
superscaffold11	11050000	11250000	0.746708962344041	0.846678371817309	0.198194823011348	0.135987692655112	0.904370801106532	23577.81435951	70852
superscaffold11	11100000	11300000	0.776644022785104	0.806338757927641	0.191088371071701	0.130461643782534	0.91634004572521	23695.3477311771	77419
superscaffold11	11150000	11350000	0.811487920129838	0.813388393252348	0.194586715192052	0.132827128313579	0.927243889244086	23806.5416121576	101665
superscaffold11	11200000	11400000	0.802388600846752	0.802933399171536	0.191193771888916	0.132306165930559	0.923362777640615	24275.4359586317	109359
superscaffold11	11250000	11450000	0.790687753648672	0.793691458589766	0.187004023210832	0.131512220854581	0.918752417794971	23762.2343502726	113740
superscaffold11	11300000	11500000	0.742411717238176	0.812953895425342	0.185621432579921	0.133544972521093	0.901332049694249	23838.5137394535	103352
superscaffold11	11350000	11550000	0.686886193401633	0.855764347506806	0.186624005946411	0.13726832282562	0.882991026651383	23743.918514472	111664
superscaffold11	11400000	11600000	0.6901585182534	0.87769640994551	0.188020903393569	0.139745226651863	0.883951908608826	23811.9499364527	136906
superscaffold11	11450000	11650000	0.677581489245702	0.881987087931074	0.185771135785974	0.139823231741498	0.879973354219939	24198.5939014183	130227
superscaffold11	11500000	11700000	0.694910762764476	0.871211520327522	0.183496430309233	0.138546871591805	0.887184600412759	23753.1042215473	119198
superscaffold11	11550000	11750000	0.685841300244905	0.777906952838879	0.168292200103355	0.126528972970544	0.881041072190891	23164.7398499112	89014
superscaffold11	11600000	11800000	0.687723049715314	0.755767089793202	0.164994768430652	0.12356572428582	0.881394838677873	23954.428236918	81142
superscaffold11	11650000	11850000	0.717291091941752	0.691395799632745	0.156124209762139	0.115084255028398	0.889879916300124	23121.9048383653	117085
superscaffold11	11700000	11900000	0.725291889172273	0.646131741461038	0.148521078912228	0.108958110511294	0.892214782515141	23956.7088936846	158011
superscaffold11	11750000	11950000	0.739337125947474	0.627181915700645	0.147412740826191	0.106614609129609	0.897459859689159	24304.1459533676	159503
superscaffold11	11800000	12000000	0.749239217591821	0.615625739653477	0.147773086101703	0.105388472619164	0.901400065555294	23424.7416488881	173899
superscaffold11	11850000	12050000	0.744505652530853	0.637818524824031	0.152803477652316	0.108514595642168	0.90076396646165	23868.5722245401	148606
superscaffold11	11900000	12100000	0.752573449791255	0.642916588295613	0.154031223174394	0.109507580751483	0.903864059181132	24379.6165165165	136530
superscaffold11	11950000	12150000	0.759219484557234	0.654850778845699	0.156495700961129	0.111261935198775	0.905978804665183	23886.4237015293	126726
superscaffold11	12000000	12200000	0.734143501178522	0.697785346776016	0.163517797294243	0.116709986761809	0.898158761421975	23353.0651173679	123884
superscaffold11	12050000	12250000	0.718140535179202	0.711484705458928	0.168749892863719	0.118440999715419	0.893225806451613	23709.106123508	119474
superscaffold11	12100000	12300000	0.698881934084821	0.715186194603522	0.168600796917066	0.118613619426784	0.886295174858509	23800.8888948566	148949
superscaffold11	12150000	12350000	0.692582145902019	0.67362082279947	0.157247124686448	0.112764332214649	0.883936141378002	23262.8204044018	202917
superscaffold11	12200000	12400000	0.701058527676997	0.651673922208485	0.151365839430853	0.109902791008776	0.886381295984758	24027.3714453655	246685
superscaffold11	12250000	12450000	0.709656339684108	0.648345290397907	0.148997998832448	0.1095123225709	0.88935233530783	24094.3444645387	244957
superscaffold11	12300000	12500000	0.720377623644306	0.636293524286185	0.14705212823142	0.107997434287495	0.892565125281754	23513.3465654234	221381
superscaffold11	12350000	12550000	0.737959154297598	0.636884179937893	0.150027548360446	0.108265647702345	0.898009102304778	23472.6793609869	140404
superscaffold11	12400000	12600000	0.73076669686612	0.635068848989005	0.148353346785817	0.107580117777869	0.895268788864638	23958.4170242557	121415
superscaffold11	12450000	12650000	0.743285033734704	0.624644691129154	0.1479237747217	0.106254601199654	0.899491171935579	23883.4960204636	112199
superscaffold11	12500000	12700000	0.725282284366169	0.686131244328837	0.156630470026012	0.113694789875299	0.892677566822507	23572.5705989613	115717
superscaffold11	12550000	12750000	0.727234170076966	0.777051693636193	0.175130662661911	0.124638257931293	0.890052337150366	23815.0911807772	133175
superscaffold11	12600000	12800000	0.732169001602651	0.818471111533656	0.185487549573532	0.130030626935405	0.890406638778726	23877.219345901	147256
superscaffold11	12650000	12850000	0.749626890479536	0.836422865251186	0.190202268685227	0.132371497892148	0.896442341471983	23859.0398296153	182176
superscaffold11	12700000	12900000	0.727206489675516	0.782706006401808	0.178134912341262	0.125851586853281	0.890780141843972	24232.6504738593	191196
superscaffold11	12750000	12950000	0.726127754579704	0.732212980379394	0.168450856919063	0.119892712740431	0.893818102587581	24297.7183888708	181289
superscaffold11	12800000	13000000	0.707137790034339	0.707664505195434	0.162508885945335	0.117020375451505	0.889640132014671	23390.2124757203	179677
superscaffold11	12850000	13050000	0.697803971690994	0.706084349824258	0.164067753295579	0.117334847135447	0.888245575868	23672.3594713477	147091
superscaffold11	12900000	13100000	0.724864945028504	0.702566593247946	0.168723243503369	0.117074850077737	0.896497649366995	23675.5662341749	108056
superscaffold11	12950000	13150000	0.701157221441107	0.705056893030511	0.167537253050627	0.117265776537116	0.886952041790248	22401.1861780191	97439
superscaffold11	13000000	13200000	0.672157369077913	0.714272458952623	0.16628364750312	0.118412078383066	0.876600483005657	23020.5583253643	61697
superscaffold11	13050000	13250000	0.637139234728071	0.742215466029362	0.166216413135566	0.1219168468571	0.864120860361898	23779.9548322648	79083
superscaffold11	13100000	13300000	0.6397995941045	0.767649504491207	0.169307960823177	0.125325665246911	0.867065217391304	24006.498418589	94852
superscaffold11	13150000	13350000	0.647243156596794	0.858991862999824	0.186237943676237	0.13797406200458	0.871262991016382	24396.3908534437	90832
superscaffold11	13200000	13400000	0.687922733049086	1.02052342070571	0.222655233435076	0.160834689248091	0.886957802349197	23793.716018005	84199
superscaffold11	13250000	13450000	0.690371412824271	1.18866064158932	0.252825163779389	0.184215800483509	0.892432953791039	23028.7914396302	79833
superscaffold11	13300000	13500000	0.61903167237726	1.15744401627519	0.242914820116316	0.17980647851765	0.868493981335377	24004.4837586222	88724
superscaffold11	13350000	13550000	0.580974878204766	1.07556519477832	0.221851005398491	0.168415815510788	0.858952184790174	23911.1071798055	106326
superscaffold11	13400000	13600000	0.548151587086391	0.966462400615767	0.199709884631196	0.152476886879095	0.84843565499567	24065.470598011	114329
superscaffold11	13450000	13650000	0.542655046726038	0.974678254863589	0.204021180028674	0.153916196615633	0.850224054752661	23971.8301328003	95557
superscaffold11	13500000	13700000	0.55847367939965	0.981387865485527	0.207153571065847	0.154487276420471	0.855986232579134	23474.5871127913	88615
superscaffold11	13550000	13750000	0.572416262774683	0.958901201807097	0.203727809333743	0.152378174481337	0.859342515022589	23899.6891311022	91196
superscaffold11	13600000	13800000	0.570559030958925	0.941306935219117	0.200849423576118	0.149830222171324	0.857026645289357	24177.5821117728	104784
superscaffold11	13650000	13850000	0.584969436299215	0.943943667338648	0.202505059714713	0.149509300833868	0.86026611991814	23984.0571566022	130956
superscaffold11	13700000	13900000	0.591894494773519	0.947365456297724	0.204223335310253	0.149629253465787	0.861942842315961	24084.2263399807	134890
superscaffold11	13750000	13950000	0.589282482342849	0.931614674875939	0.201219881831373	0.146892501823837	0.858379069562359	24072.4066315528	124737
superscaffold11	13800000	14000000	0.62712164613312	0.913317206201066	0.200016248511237	0.145041783001738	0.867909971298592	23888.7847199172	102434
superscaffold11	13850000	14050000	0.637980449969868	0.849602947347276	0.189765808093208	0.135988326674553	0.868178246992389	23702.0834988728	89606
superscaffold11	13900000	14100000	0.640069031149211	0.797982476447123	0.179489847861144	0.129081968256663	0.867646197589543	23917.9517166016	94256
superscaffold11	13950000	14150000	0.637963600083577	0.756336226493941	0.17301739970748	0.123431257835353	0.868168930213122	24390.8868888425	95720
superscaffold11	14000000	14200000	0.628475148955427	0.748585740144161	0.169709668904141	0.122346546281232	0.8639045176861	24038.0951698577	92813
superscaffold11	14050000	14250000	0.67227226413495	0.709156580970949	0.169520528221461	0.117570568788675	0.876654113031158	23501.1386793253	82579
superscaffold11	14100000	14300000	0.729003534992396	0.673782762128247	0.172194762974228	0.113100218545114	0.895059168320023	23469.8223339007	99293
superscaffold11	14150000	14350000	0.742056925934273	0.648089664524452	0.166169889573603	0.109883667617323	0.90014663941624	24084.4905698499	128683
superscaffold11	14200000	14400000	0.749048213363789	0.636118892661024	0.16405728734805	0.108401023169949	0.903570378134827	24026.9131713575	127838
superscaffold11	14250000	14450000	0.754375664462323	0.632336257950381	0.160228648751106	0.108012299397666	0.905915294216756	23104.5083084116	94964
superscaffold11	14300000	14500000	0.716250942686657	0.650752622474051	0.153892210299353	0.110402146116432	0.895683447826305	20979.6342827057	39886
superscaffold11	14350000	14550000	0.724904341331791	0.722004825575793	0.173363163727474	0.119318685554592	0.902780427869326	14919.598173846	41508
superscaffold11	14400000	14600000	0.74673131711735	0.638709522577306	0.152866100770752	0.10810666691311	0.905519656950631	22022.9468883426	108206
superscaffold11	14450000	14650000	0.743962214782385	0.648734598105703	0.15369043065213	0.109644089621427	0.904126534466478	23401.5455346668	174735
superscaffold11	14500000	14700000	0.756691998239854	0.651444545921251	0.15627747617548	0.110521313724391	0.908441106303306	23912.9073637073	231799
superscaffold11	14550000	14750000	0.757005606687302	0.656192192821468	0.155775599200153	0.111603162863743	0.908453812510843	23945.3075757161	219042
superscaffold11	14600000	14800000	0.740865311602882	0.670331103252914	0.156297343580676	0.113232998726212	0.902920350196772	23881.6699319379	210396
superscaffold11	14650000	14850000	0.741130181937546	0.709593889675138	0.162833790015767	0.118453934446519	0.903351934263559	24165.0369148644	185833
superscaffold11	14700000	14900000	0.726201324543884	0.762144240500901	0.170247756484874	0.12479525320721	0.898468748851286	23978.0214610417	163226
superscaffold11	14750000	14950000	0.755031121357572	0.798486292754828	0.179521231339053	0.129844362976681	0.908271816773121	23541.9068823463	132295
superscaffold11	14800000	15000000	0.777301341272494	0.83360680223047	0.187610319442734	0.135353304367711	0.916668455029992	23480.5914791817	113698
superscaffold11	14850000	15050000	0.781375618402333	0.790685150483796	0.181312636865975	0.129752560464696	0.916015264535501	23796.0699559042	127223
superscaffold11	14900000	15100000	0.787774167310963	0.720880797897016	0.171144427400649	0.12042498840266	0.917955095098191	23935.0030988093	161675
superscaffold11	14950000	15150000	0.781587601661066	0.697370489045073	0.164856177497308	0.116440685865558	0.914874837458811	23922.5165896878	214561
superscaffold11	15000000	15200000	0.777944738034987	0.693129731323578	0.162927512377599	0.1152494223787	0.911667290130928	24363.672276378	227225
superscaffold11	15050000	15250000	0.772827362051738	0.708727899240761	0.164634047877292	0.116957665405539	0.90862794749383	23992.6488073379	234182
superscaffold11	15100000	15300000	0.748931379664913	0.788280490332466	0.174388745337608	0.127802616988246	0.903847335631767	23739.5429343334	247995
superscaffold11	15150000	15350000	0.749935685970653	0.748710416335171	0.167089360554007	0.122698706994957	0.90408403495057	24065.0404608882	289094
superscaffold11	15200000	15400000	0.753455195919401	0.712676894731414	0.161469211727973	0.118182701834332	0.906847224436089	24296.17215341	319953
superscaffold11	15250000	15450000	0.768074995345831	0.708579327411123	0.163303298664166	0.118104506289275	0.911744066373717	24280.1101264178	284691
superscaffold11	15300000	15500000	0.788085836208306	0.662987536672029	0.158401194153123	0.112054364939389	0.914969242814003	23604.9415914585	232466
superscaffold11	15350000	15550000	0.77987077535001	0.689952322146376	0.165006380891088	0.115631389595181	0.912087610647479	23565.1267315869	189566
superscaffold11	15400000	15600000	0.755920410705388	0.636908959119273	0.151517059339929	0.107938346738795	0.90384843523857	23856.7056730016	168588
superscaffold11	15450000	15650000	0.733734900710365	0.611781653616403	0.141155013924766	0.104012451566032	0.897810986438489	23650.7042702615	198208
superscaffold11	15500000	15700000	0.723970623512039	0.591793974022843	0.135623165476298	0.101304222041407	0.895920802820721	23772.985444354	165915
superscaffold11	15550000	15750000	0.722279144833106	0.602934477432748	0.136475642500719	0.10294749940596	0.895854479058541	23939.5034079114	159922
superscaffold11	15600000	15800000	0.73265200652269	0.623436729904944	0.144005902902067	0.10598523114452	0.898548038552811	23633.6449177372	150858
superscaffold11	15650000	15850000	0.736813869537682	0.63091335257817	0.146202375657246	0.107216666421197	0.899657348631015	24313.7460565268	135794
superscaffold11	15700000	15900000	0.755649118200865	0.619175281777919	0.146574797119898	0.105863699047922	0.905251279603257	23858.425285756	150828
superscaffold11	15750000	15950000	0.76607389920193	0.597990737160384	0.143883763864459	0.102899507202977	0.907349144510183	23993.4568184792	137582
superscaffold11	15800000	16000000	0.769612066585372	0.576945191887352	0.138658612497987	0.0999246485516416	0.908389434691577	23522.520339139	173852
superscaffold11	15850000	16050000	0.748827800816192	0.581878923698421	0.137861016117729	0.10023298569603	0.902245764458551	23736.3851024362	242590
superscaffold11	15900000	16100000	0.73500798610599	0.590382709921975	0.137959257511173	0.101411193380433	0.898903449903391	24237.4745829584	271196
superscaffold11	15950000	16150000	0.728399000221459	0.60010321793672	0.138997197119609	0.102704438459505	0.897547881498203	24110.3581736093	279962
superscaffold11	16000000	16200000	0.731886851333024	0.618100076733645	0.142998451497198	0.105337003461937	0.898872149255862	23821.2533013312	224152
superscaffold11	16050000	16250000	0.753588541161205	0.629205651725886	0.146304589096738	0.107249758741202	0.905470113895962	23952.5877882157	183413
superscaffold11	16100000	16300000	0.782578446298227	0.611528239702815	0.145383648983316	0.105221128779979	0.913968587069864	24129.3319082377	153440
superscaffold11	16150000	16350000	0.778375074416646	0.609871421829851	0.144844943298146	0.104948743266201	0.913885855755129	23819.6915956381	137738
superscaffold11	16200000	16400000	0.774260871256596	0.621013573156413	0.147041389993068	0.106658626982218	0.91424078029735	23608.6617674103	141382
superscaffold11	16250000	16450000	0.751765064632131	0.624485505151132	0.147467942098357	0.106901059383808	0.907996464671008	24153.5414581106	164624
superscaffold11	16300000	16500000	0.752898166764526	0.625802305333642	0.147262184699512	0.107362774229134	0.907811148871057	24314.2696890439	168609
superscaffold11	16350000	16550000	0.752183007970056	0.62095623439063	0.14747635829757	0.106560937046239	0.907436417024297	23694.2946597399	154955
superscaffold11	16400000	16600000	0.756354293246389	0.610742941275821	0.145830244751393	0.105336358763099	0.910135630310107	23610.1267155729	136179
superscaffold11	16450000	16650000	0.752535749898004	0.612505657167751	0.147506332763998	0.10525181000325	0.908962679703761	23937.3654304938	144613
superscaffold11	16500000	16700000	0.733661441338425	0.635269711882057	0.150426784146366	0.107951660438745	0.903085033249614	24046.5644266569	146919
superscaffold11	16550000	16750000	0.718604443967368	0.646320155905302	0.150517162908456	0.109420129995114	0.896181652625813	23697.7169645104	135082
superscaffold11	16600000	16800000	0.69916635868858	0.709249084868758	0.159618581259521	0.117676385710021	0.889684698821926	23101.1490848688	130637
superscaffold11	16650000	16850000	0.694047316003685	0.753348213390244	0.166050530035336	0.123773221845153	0.88848651296225	23731.4264014741	171498
superscaffold11	16700000	16900000	0.701162823123923	0.74867479577449	0.166125791164029	0.123351872160426	0.891443566616683	24167.909128041	178724
superscaffold11	16750000	16950000	0.711382823112724	0.723827115120887	0.163024476551449	0.119840670791625	0.893815748269569	23761.3083784163	185214
superscaffold11	16800000	17000000	0.745387197703242	0.675623487934713	0.157540375349731	0.113544622623328	0.904846450858294	23302.860300519	150473
superscaffold11	16850000	17050000	0.779051158305717	0.635008883886051	0.155209362479239	0.108162532765529	0.914350789914908	24308.4868898527	127039
superscaffold11	16900000	17100000	0.800344932731679	0.625001784072867	0.157586970836467	0.106953706024902	0.922538898637921	24321.6856438539	119670
superscaffold11	16950000	17150000	0.810156986704504	0.62358767407641	0.159591844027537	0.107167130870426	0.927129469056002	23957.3289628111	114174
superscaffold11	17000000	17200000	0.8048288642806	0.606568706168529	0.159609751552186	0.104939629044756	0.926268672819829	23927.3936617853	101953
superscaffold11	17050000	17250000	0.819584962968828	0.598424192259801	0.157545031920943	0.104047086089379	0.929711667878247	23562.4653835911	138937
superscaffold11	17100000	17300000	0.824893222349977	0.596858574504	0.157094432688309	0.103807336644079	0.929874195758006	24153.4193984392	163508
superscaffold11	17150000	17350000	0.835178439149729	0.569937067248624	0.154510268220299	0.100133408883079	0.932014148746978	24064.2656732997	178249
superscaffold11	17200000	17400000	0.818500063469899	0.563616442406355	0.150103596627633	0.0989731099192874	0.926714850898628	23785.2344207843	189066
superscaffold11	17250000	17450000	0.791162264304717	0.575636439844218	0.148247719453484	0.100091396503647	0.917851658235291	24224.24693356	171779
superscaffold11	17300000	17500000	0.778116213482166	0.588315302462138	0.147601191244441	0.101616464637656	0.915123630127031	24040.468248016	172005
superscaffold11	17350000	17550000	0.764791451668275	0.624411966498468	0.150595918539198	0.106258283078876	0.911647935950668	24082.2590020793	154381
superscaffold11	17400000	17600000	0.776300586329955	0.69297695438036	0.16251820792211	0.11580821622581	0.914203193438175	23647.3099752157	157761
superscaffold11	17450000	17650000	0.805859717117782	0.749480878752592	0.173367369138573	0.124335482405067	0.923275412536567	23932.3691215314	176045
superscaffold11	17500000	17700000	0.809160909173058	0.759627233963244	0.174192813816629	0.126062565654968	0.923400390823553	24205.9321762998	177062
superscaffold11	17550000	17750000	0.815663087894323	0.76605487492289	0.177068102146306	0.127023303056731	0.926082778498649	23790.8669088086	188044
superscaffold11	17600000	17800000	0.835195530925567	0.692136138496117	0.17374870553818	0.116763012998133	0.932222645054644	24010.8703932738	168178
superscaffold11	17650000	17850000	0.839793172942345	0.678321507743013	0.179288805363673	0.114667027856788	0.934001535058016	23827.6074935663	177192
superscaffold11	17700000	17900000	0.81973771285525	0.652331509350611	0.17381919246061	0.110783154174643	0.927552819908703	23999.6899896922	169775
superscaffold11	17750000	17950000	0.797526413046304	0.646041788212048	0.173003502716897	0.10982697657489	0.920621441385227	23932.9678782206	153852
superscaffold11	17800000	18000000	0.752080533223713	0.628950103649764	0.157274049975042	0.107266171418504	0.908172181930293	23362.6747100449	170285
superscaffold11	17850000	18050000	0.744398496829205	0.628079046283468	0.153090331046757	0.107168756124759	0.906324130706586	24069.5738631884	177558
superscaffold11	17900000	18100000	0.760010984463028	0.662597619142368	0.159425162731733	0.112379038447326	0.911906164192765	24390.6701989164	175903
superscaffold11	17950000	18150000	0.772031919103648	0.675952705595955	0.161075566929871	0.114633688087138	0.915252395368434	23810.2957835274	160205
superscaffold11	18000000	18200000	0.781697159205054	0.687858443887231	0.165021227836517	0.116417979300441	0.917122672043691	23250.4596462771	134399
superscaffold11	18050000	18250000	0.757873839345601	0.739141316234581	0.178915832871599	0.123052404420985	0.911327170394564	24210.6440684145	137164
superscaffold11	18100000	18300000	0.738243583562902	0.721225384527089	0.17511303015955	0.11985422405877	0.903983011937557	24183.6215923439	139392
superscaffold11	18150000	18350000	0.747348899885693	0.778079265028506	0.191482522417625	0.127214250722405	0.905401671293371	23610.4558356822	140849
superscaffold11	18200000	18400000	0.790605123234783	0.817543014826622	0.207868719111204	0.132833879352467	0.917461371482582	23722.6260503192	124843
superscaffold11	18250000	18450000	0.81339700380815	0.763023307721988	0.198520313207737	0.12519518864601	0.921451878072103	23934.8707913235	119218
superscaffold11	18300000	18500000	0.782019819957384	0.73398601581099	0.187386251101841	0.121736710231335	0.911728797795623	23614.5966184748	144077
superscaffold11	18350000	18550000	0.737262198461805	0.703919566345861	0.171562551089207	0.117609054946629	0.900212113437431	23793.3315115245	167599
superscaffold11	18400000	18600000	0.721497028742029	0.705428412357648	0.165948051249321	0.118087539494575	0.896463765211016	24215.6143166845	189583
superscaffold11	18450000	18650000	0.737088534632862	0.721227540132501	0.169527076697669	0.12094582112371	0.902533549921434	24219.5871448592	188376
superscaffold11	18500000	18700000	0.768459235095328	0.700442382338209	0.170498319162561	0.118667186578662	0.912874225679848	23633.7741172592	157719
superscaffold11	18550000	18750000	0.809594873138864	0.67095458903069	0.173865500607718	0.115047326040717	0.92495031905196	23802.1482224248	131640
superscaffold11	18600000	18800000	0.823013011440514	0.624068453783755	0.16801639214092	0.108430788385433	0.929824739714019	23465.6438258704	157423
superscaffold11	18650000	18850000	0.832738333821475	0.605103015273223	0.166744204001479	0.105941288597178	0.932438386156631	23905.2843479472	208273
superscaffold11	18700000	18900000	0.811117489996389	0.626331524232996	0.162679203066923	0.108115782907959	0.924484244084464	24150.6480516212	274151
superscaffold11	18750000	18950000	0.808422302710392	0.650621021263851	0.164713508161126	0.111565438754118	0.922940663372267	24170.1174415993	267120
superscaffold11	18800000	19000000	0.793548468370842	0.657880973740736	0.161594989647232	0.111855138649689	0.91776933645529	23886.2187278673	258385
superscaffold11	18850000	19050000	0.788901445699693	0.667919114400727	0.161330052374151	0.112830897382254	0.916816863610786	23756.1279102762	207927
superscaffold11	18900000	19100000	0.799765698212671	0.624208584296342	0.15857381525492	0.10690779083572	0.920893882129982	24287.1762005381	183626
superscaffold11	18950000	19150000	0.798457112623631	0.626502282782091	0.158900997553972	0.107209507603956	0.921865681165585	23948.3133627566	188060
superscaffold11	19000000	19200000	0.78727640653004	0.632548192160835	0.159242456946934	0.10852864684797	0.918279922855139	23820.0507139796	205328
superscaffold11	19050000	19250000	0.785002950637528	0.59913225809342	0.150164552476188	0.104044738940709	0.917485596265333	24369.8240773097	223206
superscaffold11	19100000	19300000	0.797823555097255	0.589500747831562	0.15086347944718	0.103073455401589	0.920187665113817	24288.5590485794	219167
superscaffold11	19150000	19350000	0.812943662542798	0.571036934107637	0.151361239700503	0.100970191899113	0.92363758467933	23870.4262660995	204743
superscaffold11	19200000	19400000	0.858850259836674	0.569064388141847	0.162558400455482	0.101022824321383	0.93765454839772	24188.3453064733	179151
superscaffold11	19250000	19450000	0.859758611989689	0.611520550182521	0.177192771084337	0.106783065494147	0.938784394025266	24132.9345302302	164091
superscaffold11	19300000	19500000	0.865438819830741	0.648836487450623	0.184723839465426	0.111121178197089	0.940667405263372	23540.3466377415	172399
superscaffold11	19350000	19550000	0.865563660506805	0.667319990732544	0.187808277083103	0.113424186676995	0.940712556711298	23771.0252918557	144592
superscaffold11	19400000	19600000	0.837022126080813	0.616577158668601	0.165526130612601	0.106574391663502	0.932077339193118	22912.1471523814	160643
superscaffold11	19450000	19650000	0.815564043507724	0.599010300059188	0.156357139916107	0.104190706571622	0.926975646997264	22954.8657839883	233154
superscaffold11	19500000	19700000	0.794787740451114	0.598655954686224	0.151767288190485	0.103926968983409	0.921702910040415	24216.2055144355	296422
superscaffold11	19550000	19750000	0.791491061692341	0.601048351779201	0.14990213422659	0.104146340699146	0.920367496835165	24212.7102985598	319132
superscaffold11	19600000	19800000	0.797457251437295	0.613576027399732	0.152022553891794	0.105965613191715	0.92164972228538	23871.3935174659	277083
superscaffold11	19650000	19850000	0.802977688804618	0.602802909591608	0.146074914083529	0.104587629156862	0.921869000660245	23540.3904247575	177207
superscaffold11	19700000	19900000	0.804259801155793	0.636157761421146	0.155693140473259	0.10947382369033	0.921622213103543	23960.5839830393	116976
superscaffold11	19750000	19950000	0.758388396886133	0.685661117121872	0.158565720191758	0.114801864801865	0.907787394994942	23872.6320886661	113685
superscaffold11	19800000	20000000	0.72771204006972	0.699618421153441	0.160971349767282	0.116283782489609	0.897899500086192	24137.5559577851	104418
superscaffold11	19850000	20050000	0.743249011131429	0.705049339570721	0.163949136293429	0.117318781401459	0.901510554441032	23932.5047490546	112654
superscaffold11	19900000	20100000	0.752482992061754	0.704663680445932	0.160176076497202	0.117248880261637	0.903235571802986	23806.1585005703	132397
superscaffold11	19950000	20150000	0.784868715677346	0.665170986836659	0.156225313905677	0.112716284460634	0.912877376714408	24199.6106603748	144948
superscaffold11	20000000	20200000	0.816930528573514	0.611374989612694	0.150281511156528	0.105724977821698	0.923577668976205	23808.5057158258	178102
superscaffold11	20050000	20250000	0.813728826857464	0.624237084970896	0.154368599110318	0.107210169442725	0.924257710339797	23935.0979562261	208389
superscaffold11	20100000	20300000	0.801395003655749	0.651399501615008	0.159859251820933	0.110600607131949	0.92255532212237	23902.9887551019	216098
superscaffold11	20150000	20350000	0.788870150345738	0.651549012041049	0.161261381134097	0.110399487370767	0.919413823774137	23953.1532962251	209118
superscaffold11	20200000	20400000	0.790921418995013	0.66432210960357	0.167719080221424	0.111875368692015	0.920638291533342	23708.7819428803	167823
superscaffold11	20250000	20450000	0.824823247600399	0.61482898982497	0.166004265824153	0.106119493530988	0.930484485181937	23142.6605540406	166486
superscaffold11	20300000	20500000	0.84065587467892	0.564005224920332	0.164964922662262	0.0991287408615824	0.932356711132277	23876.4145738445	197381
superscaffold11	20350000	20550000	0.843228981575088	0.580359759289376	0.168324564551125	0.101101099261165	0.932645978765998	24175.2835902006	250259
superscaffold11	20400000	20600000	0.8537887278132	0.591233396160032	0.172874584984778	0.103189873054167	0.935414117697743	24162.6340326842	278544
superscaffold11	20450000	20650000	0.864288806537144	0.594063759632828	0.172781980214907	0.104142232490348	0.937913378196083	24139.1336966803	257972
superscaffold11	20500000	20700000	0.861660361678552	0.627623631275393	0.17429524628046	0.109217404892462	0.938434099497116	23833.010952638	211182
superscaffold11	20550000	20750000	0.849238808506729	0.649262538468605	0.170926504868862	0.112418986266134	0.935265548206329	23689.8477848973	174168
superscaffold11	20600000	20800000	0.783305630859298	0.655608961511583	0.155267740404267	0.111558655608444	0.917078295381126	23996.7221819333	151682
superscaffold11	20650000	20850000	0.755277491193661	0.661274119530066	0.155738394327209	0.11218193864097	0.910549961626008	24009.8784954771	152447
superscaffold11	20700000	20900000	0.73413183613187	0.670240303370288	0.157509674761189	0.113382268114426	0.90623069072838	24020.7393145327	157761
superscaffold11	20750000	20950000	0.733112681310112	0.659179771900182	0.155669151286717	0.111816155445802	0.905783597608526	23937.3685339225	153880
superscaffold11	20800000	21000000	0.754646835891066	0.631733289925338	0.152240558427161	0.108081299835717	0.911554540476286	24198.1846642892	149742
superscaffold11	20850000	21050000	0.774291647536974	0.593635408748228	0.146092175641942	0.102904702768474	0.915955794728986	23810.7973506943	159438
superscaffold11	20900000	21100000	0.790537757744946	0.560119681837422	0.142303344385544	0.0983735613649648	0.917691028561063	23798.1105002721	198452
superscaffold11	20950000	21150000	0.815402526914281	0.55325251380741	0.143723251136682	0.0977793797286426	0.924785725261911	24120.2454419727	221258
superscaffold11	21000000	21200000	0.829800859211052	0.55361395039109	0.145199009765562	0.0976152303887867	0.928032453484898	23455.0850824116	277813
