Scaffold	Locus_start	Locus_end	Mean_rho	Median	L95	U95
superscaffold69-1	1041590	1042930	0.00050	0.00034	0.00002	0.00182
superscaffold69-1	1042930	1043148	0.00050	0.00034	0.00002	0.00182
superscaffold69-1	1043148	1043560	0.00050	0.00034	0.00002	0.00182
superscaffold69-1	1043560	1043561	0.00050	0.00034	0.00002	0.00182
superscaffold69-1	1043561	1043889	0.00050	0.00034	0.00002	0.00182
superscaffold69-1	1043889	1044150	0.00050	0.00034	0.00002	0.00182
superscaffold69-1	1044150	1044161	0.00050	0.00034	0.00002	0.00182
superscaffold69-1	1044161	1044263	0.00050	0.00034	0.00002	0.00182
superscaffold69-1	1044263	1044283	0.00050	0.00034	0.00002	0.00182
superscaffold69-1	1044283	1044336	0.00050	0.00034	0.00002	0.00182
superscaffold69-1	1044336	1044502	0.00050	0.00034	0.00002	0.00182
superscaffold69-1	1044502	1045308	0.00050	0.00034	0.00002	0.00182
superscaffold69-1	1045308	1045344	0.00050	0.00034	0.00002	0.00182
superscaffold69-1	1045344	1048894	0.00050	0.00034	0.00002	0.00182
superscaffold69-1	1048894	1049226	0.00050	0.00035	0.00002	0.00182
superscaffold69-1	1049226	1049363	0.00050	0.00035	0.00002	0.00182
superscaffold69-1	1049363	1050515	0.00050	0.00035	0.00002	0.00182
superscaffold69-1	1050515	1050951	0.00050	0.00035	0.00002	0.00182
superscaffold69-1	1050951	1051649	0.00050	0.00035	0.00002	0.00182
superscaffold69-1	1051649	1052666	0.00050	0.00035	0.00002	0.00182
superscaffold69-1	1052666	1053572	0.00050	0.00035	0.00002	0.00182
superscaffold69-1	1053572	1053758	0.00050	0.00035	0.00002	0.00182
superscaffold69-1	1053758	1054769	0.00050	0.00035	0.00002	0.00182
superscaffold69-1	1054769	1054776	0.00050	0.00035	0.00002	0.00182
superscaffold69-1	1054776	1055367	0.00050	0.00035	0.00002	0.00182
superscaffold69-1	1055367	1055818	0.00050	0.00035	0.00002	0.00182
superscaffold69-1	1055818	1056303	0.00050	0.00035	0.00002	0.00182
superscaffold69-1	1056303	1056310	0.00050	0.00035	0.00002	0.00182
superscaffold69-1	1056310	1056371	0.00050	0.00035	0.00002	0.00182
superscaffold69-1	1056371	1056372	0.00050	0.00035	0.00002	0.00182
superscaffold69-1	1056372	1056429	0.00050	0.00035	0.00002	0.00182
superscaffold69-1	1056429	1056547	0.00050	0.00035	0.00002	0.00182
superscaffold69-1	1056547	1056737	0.00050	0.00035	0.00002	0.00182
superscaffold69-1	1056737	1056992	0.00050	0.00035	0.00002	0.00182
superscaffold69-1	1056992	1056996	0.00050	0.00035	0.00002	0.00182
superscaffold69-1	1056996	1057882	0.00050	0.00035	0.00002	0.00182
superscaffold69-1	1057882	1058965	0.00050	0.00035	0.00002	0.00182
superscaffold69-1	1058965	1059056	0.00050	0.00035	0.00002	0.00182
superscaffold69-1	1059056	1059072	0.00050	0.00035	0.00002	0.00182
superscaffold69-1	1059072	1059192	0.00050	0.00035	0.00002	0.00182
superscaffold69-1	1059192	1059296	0.00050	0.00035	0.00002	0.00182
superscaffold69-1	1059296	1060019	0.00050	0.00035	0.00002	0.00182
superscaffold69-1	1060019	1060501	0.00050	0.00035	0.00002	0.00182
superscaffold69-1	1060501	1060621	0.00050	0.00035	0.00002	0.00182
superscaffold69-1	1060621	1061672	0.00050	0.00035	0.00002	0.00182
superscaffold69-1	1061672	1061674	0.00050	0.00035	0.00002	0.00182
superscaffold69-1	1061674	1061989	0.00050	0.00035	0.00002	0.00182
superscaffold69-1	1061989	1062992	0.00050	0.00035	0.00002	0.00182
superscaffold69-1	1062992	1063180	0.00050	0.00035	0.00002	0.00182
superscaffold69-1	1063180	1065280	0.00050	0.00035	0.00002	0.00182
superscaffold69-1	1065280	1065885	0.00050	0.00035	0.00002	0.00182
superscaffold69-1	1065885	1066086	0.00050	0.00035	0.00002	0.00182
superscaffold69-1	1066086	1066367	0.00050	0.00035	0.00002	0.00182
superscaffold69-1	1066367	1066388	0.00050	0.00035	0.00002	0.00182
superscaffold69-1	1066388	1066604	0.00050	0.00035	0.00002	0.00182
superscaffold69-1	1066604	1066605	0.00050	0.00035	0.00002	0.00182
superscaffold69-1	1066605	1067234	0.00050	0.00035	0.00002	0.00183
superscaffold69-1	1067234	1067236	0.00056	0.00035	0.00002	0.00183
superscaffold69-1	1067236	1067474	0.00057	0.00035	0.00002	0.00184
superscaffold69-1	1067474	1068007	0.00057	0.00035	0.00002	0.00184
superscaffold69-1	1068007	1068240	0.00057	0.00035	0.00002	0.00184
superscaffold69-1	1068240	1068682	0.00058	0.00035	0.00002	0.00185
superscaffold69-1	1068682	1068741	0.00052	0.00035	0.00002	0.00185
superscaffold69-1	1068741	1068828	0.00052	0.00035	0.00002	0.00185
superscaffold69-1	1068828	1068874	0.00054	0.00035	0.00002	0.00186
superscaffold69-1	1068874	1070775	0.00054	0.00035	0.00002	0.00186
superscaffold69-1	1070775	1070891	0.00054	0.00035	0.00002	0.00187
superscaffold69-1	1070891	1070900	0.00057	0.00035	0.00002	0.00192
superscaffold69-1	1070900	1071284	0.00060	0.00035	0.00002	0.00192
superscaffold69-1	1071284	1071557	0.00067	0.00035	0.00002	0.00193
superscaffold69-1	1071557	1071561	0.00101	0.00035	0.00002	0.00193
superscaffold69-1	1071561	1072060	0.00111	0.00035	0.00002	0.00194
superscaffold69-1	1072060	1072267	0.00092	0.00035	0.00002	0.00198
superscaffold69-1	1072267	1072271	0.00092	0.00035	0.00002	0.00199
superscaffold69-1	1072271	1072776	0.00101	0.00035	0.00002	0.00200
superscaffold69-1	1072776	1074029	0.00101	0.00035	0.00002	0.00200
superscaffold69-1	1074029	1074157	0.00101	0.00035	0.00002	0.00200
superscaffold69-1	1074157	1074438	0.00092	0.00035	0.00002	0.00200
superscaffold69-1	1074438	1074693	0.00092	0.00035	0.00002	0.00200
superscaffold69-1	1074693	1074717	0.00084	0.00035	0.00002	0.00200
superscaffold69-1	1074717	1074720	0.00071	0.00035	0.00002	0.00200
superscaffold69-1	1074720	1074833	0.00071	0.00035	0.00002	0.00200
superscaffold69-1	1074833	1075592	0.00071	0.00035	0.00002	0.00201
superscaffold69-1	1075592	1076605	0.00071	0.00035	0.00002	0.00201
superscaffold69-1	1076605	1077091	0.00072	0.00035	0.00002	0.00202
superscaffold69-1	1077091	1077161	0.00072	0.00035	0.00002	0.00202
superscaffold69-1	1077161	1077680	0.00072	0.00035	0.00002	0.00202
superscaffold69-1	1077680	1077724	0.00072	0.00035	0.00002	0.00202
superscaffold69-1	1077724	1078398	0.00074	0.00035	0.00002	0.00203
superscaffold69-1	1078398	1078711	0.00075	0.00035	0.00002	0.00204
superscaffold69-1	1078711	1078747	0.00078	0.00035	0.00002	0.00206
superscaffold69-1	1078747	1078897	0.00082	0.00035	0.00002	0.00207
superscaffold69-1	1078897	1079030	0.00093	0.00035	0.00002	0.00212
superscaffold69-1	1079030	1079035	0.00096	0.00035	0.00002	0.00214
superscaffold69-1	1079035	1079351	0.00107	0.00035	0.00002	0.00218
superscaffold69-1	1079351	1080739	0.00100	0.00035	0.00002	0.00221
superscaffold69-1	1080739	1080938	0.00190	0.00036	0.00002	0.00247
superscaffold69-1	1080938	1082885	0.00299	0.00036	0.00002	0.00283
superscaffold69-1	1082885	1083096	0.63875	0.00078	0.00003	2.13375
superscaffold69-1	1083096	1083497	2.20660	2.14201	1.53401	3.22446
superscaffold69-1	1083497	1083620	2.20466	2.13855	1.53328	3.22426
superscaffold69-1	1083620	1083816	2.20622	2.13675	1.53598	3.22426
superscaffold69-1	1083816	1083874	2.20745	2.13855	1.53604	3.22446
superscaffold69-1	1083874	1084075	2.20374	2.13445	1.53317	3.21981
superscaffold69-1	1084075	1084610	2.19671	2.12918	1.52414	3.21502
superscaffold69-1	1084610	1084615	2.13114	2.07237	0.92740	3.19684
superscaffold69-1	1084615	1084631	2.06749	2.02800	0.78385	3.16099
superscaffold69-1	1084631	1084730	2.00827	1.98270	0.74335	3.12177
superscaffold69-1	1084730	1085484	1.94114	1.93097	0.71098	3.09695
superscaffold69-1	1085484	1085669	1.81576	1.84290	0.59395	3.03682
superscaffold69-1	1085669	1085800	1.68100	1.76222	0.53092	2.98259
superscaffold69-1	1085800	1085822	1.55087	1.68511	0.49186	2.90768
superscaffold69-1	1085822	1085846	1.42626	1.52337	0.47001	2.81483
superscaffold69-1	1085846	1085957	1.31574	1.04461	0.45643	2.72379
superscaffold69-1	1085957	1086002	1.24311	0.92304	0.45036	2.66977
superscaffold69-1	1086002	1086005	1.18074	0.86007	0.44418	2.64639
superscaffold69-1	1086005	1086038	1.11731	0.81940	0.43812	2.58261
superscaffold69-1	1086038	1086083	1.06049	0.79451	0.43679	2.46660
superscaffold69-1	1086083	1086102	0.99211	0.76750	0.43358	2.34138
superscaffold69-1	1086102	1087167	0.92074	0.74317	0.42569	2.08816
superscaffold69-1	1087167	1087206	0.88217	0.72755	0.41383	2.01108
superscaffold69-1	1087206	1087307	0.84862	0.71651	0.39982	1.93311
superscaffold69-1	1087307	1087346	0.82563	0.70973	0.39627	1.87456
superscaffold69-1	1087346	1087581	0.79840	0.70061	0.38566	1.80302
superscaffold69-1	1087581	1088305	0.78693	0.69795	0.38543	1.78371
superscaffold69-1	1088305	1088345	0.78741	0.69804	0.38563	1.78371
superscaffold69-1	1088345	1088780	0.78533	0.69684	0.38563	1.77783
superscaffold69-1	1088780	1089394	0.74064	0.68347	0.17023	1.70020
superscaffold69-1	1089394	1089612	0.71920	0.67336	0.12321	1.68959
superscaffold69-1	1089612	1089630	0.66250	0.65066	0.10893	1.64309
superscaffold69-1	1089630	1089817	0.59702	0.61704	0.10107	1.33128
superscaffold69-1	1089817	1090088	0.53328	0.57447	0.09803	1.05441
superscaffold69-1	1090088	1090741	0.47260	0.53353	0.09482	0.94911
superscaffold69-1	1090741	1090775	0.44118	0.49725	0.09265	0.92960
superscaffold69-1	1090775	1090816	0.40918	0.44111	0.09082	0.90654
superscaffold69-1	1090816	1090999	0.37794	0.30916	0.08974	0.88803
superscaffold69-1	1090999	1091117	0.35650	0.17118	0.08882	0.88302
superscaffold69-1	1091117	1091187	0.34495	0.15779	0.08847	0.88237
superscaffold69-1	1091187	1091345	0.33371	0.15072	0.08855	0.88302
superscaffold69-1	1091345	1091366	0.32270	0.14726	0.08854	0.87956
superscaffold69-1	1091366	1091864	0.31166	0.14416	0.08854	0.87903
superscaffold69-1	1091864	1091991	0.29145	0.13865	0.08072	0.86365
superscaffold69-1	1091991	1092190	0.26383	0.13357	0.06534	0.84372
superscaffold69-1	1092190	1092222	0.23656	0.12977	0.05142	0.79965
superscaffold69-1	1092222	1092491	0.20769	0.12623	0.04225	0.75525
superscaffold69-1	1092491	1092602	0.17903	0.12279	0.03137	0.70117
superscaffold69-1	1092602	1092792	0.15269	0.11967	0.02243	0.64170
superscaffold69-1	1092792	1093168	0.12615	0.11633	0.01605	0.48578
superscaffold69-1	1093168	1093816	0.11189	0.11342	0.01294	0.24729
superscaffold69-1	1093816	1094048	0.10654	0.11260	0.01122	0.19286
superscaffold69-1	1094048	1095012	0.10421	0.11207	0.01060	0.18505
superscaffold69-1	1095012	1096353	0.10386	0.11197	0.01060	0.18327
superscaffold69-1	1096353	1096387	0.10354	0.11184	0.01060	0.18137
superscaffold69-1	1096387	1096761	0.10343	0.11182	0.01060	0.18077
superscaffold69-1	1096761	1097440	0.10310	0.11158	0.01014	0.17987
superscaffold69-1	1097440	1097441	0.10273	0.11133	0.00991	0.17869
superscaffold69-1	1097441	1097485	0.10275	0.11124	0.00966	0.17849
superscaffold69-1	1097485	1097492	0.10269	0.11113	0.00966	0.17849
superscaffold69-1	1097492	1098076	0.10238	0.11103	0.00961	0.17827
superscaffold69-1	1098076	1098081	0.10209	0.11089	0.00954	0.17754
superscaffold69-1	1098081	1099015	0.10185	0.11068	0.00948	0.17752
superscaffold69-1	1099015	1099066	0.10177	0.11065	0.00945	0.17752
superscaffold69-1	1099066	1099093	0.10169	0.11050	0.00936	0.17739
superscaffold69-1	1099093	1099180	0.10147	0.11039	0.00920	0.17701
superscaffold69-1	1099180	1099429	0.10088	0.11023	0.00909	0.17629
superscaffold69-1	1099429	1099555	0.10059	0.11009	0.00909	0.17536
superscaffold69-1	1099555	1099845	0.10034	0.10982	0.00886	0.17536
superscaffold69-1	1099845	1099855	0.10034	0.10981	0.00901	0.17591
superscaffold69-1	1099855	1100064	0.10011	0.10971	0.00901	0.17490
superscaffold69-1	1100064	1100124	0.09990	0.10958	0.00886	0.17470
superscaffold69-1	1100124	1100134	0.09989	0.10955	0.00876	0.17490
superscaffold69-1	1100134	1100424	0.09977	0.10953	0.00876	0.17470
superscaffold69-1	1100424	1100684	0.09983	0.10942	0.00858	0.17490
superscaffold69-1	1100684	1101244	0.09979	0.10932	0.00858	0.17529
superscaffold69-1	1101244	1101388	0.10097	0.10934	0.00858	0.17701
superscaffold69-1	1101388	1101394	0.10282	0.10941	0.00876	0.17827
superscaffold69-1	1101394	1101554	0.10653	0.10954	0.00901	0.18366
superscaffold69-1	1101554	1101702	0.11212	0.10974	0.00901	0.19528
superscaffold69-1	1101702	1101713	0.12072	0.11007	0.00901	0.24175
superscaffold69-1	1101713	1101835	0.12820	0.11039	0.00901	0.70278
superscaffold69-1	1101835	1102151	0.15239	0.11182	0.00954	1.11774
superscaffold69-1	1102151	1102158	0.29878	0.11758	0.01014	1.79934
superscaffold69-1	1102158	1102325	0.44740	0.12384	0.01165	1.99083
superscaffold69-1	1102325	1102339	0.70179	0.14170	0.01535	2.19166
superscaffold69-1	1102339	1102534	0.97194	1.15551	0.02228	2.32705
superscaffold69-1	1102534	1102731	1.23859	1.46122	0.03911	2.47747
superscaffold69-1	1102731	1103157	1.35462	1.53203	0.04563	2.51428
superscaffold69-1	1103157	1103333	1.48532	1.59612	0.06176	2.59447
superscaffold69-1	1103333	1103745	1.69213	1.68150	0.70278	2.79465
superscaffold69-1	1103745	1104130	1.74681	1.70031	0.96534	2.88748
superscaffold69-1	1104130	1104722	1.74753	1.70068	0.96542	2.88200
superscaffold69-1	1104722	1104746	1.74728	1.70101	0.96516	2.88200
superscaffold69-1	1104746	1104951	1.74574	1.70100	0.95980	2.86845
superscaffold69-1	1104951	1105211	1.73330	1.69671	0.94102	2.80099
superscaffold69-1	1105211	1105345	1.70232	1.68519	0.84278	2.74795
superscaffold69-1	1105345	1105560	1.67113	1.66794	0.57367	2.70249
superscaffold69-1	1105560	1105577	1.64412	1.65245	0.45849	2.68790
superscaffold69-1	1105577	1105678	1.61809	1.64190	0.42473	2.65742
superscaffold69-1	1105678	1105719	1.58917	1.62544	0.40496	2.64484
superscaffold69-1	1105719	1106629	1.56057	1.61095	0.39086	2.63153
superscaffold69-1	1106629	1106641	1.08785	1.10257	0.26940	2.42111
superscaffold69-1	1106641	1107565	0.65752	0.39154	0.25606	1.83170
superscaffold69-1	1107565	1107609	0.58743	0.37784	0.25561	1.75237
superscaffold69-1	1107609	1107653	0.52692	0.36819	0.25362	1.60115
superscaffold69-1	1107653	1107816	0.47658	0.36170	0.25294	1.43882
superscaffold69-1	1107816	1107987	0.43823	0.35759	0.25294	1.21736
superscaffold69-1	1107987	1108928	0.41706	0.35517	0.25298	1.08265
superscaffold69-1	1108928	1109051	0.41169	0.35388	0.25373	1.06278
superscaffold69-1	1109051	1109101	0.41010	0.35355	0.25511	1.06080
superscaffold69-1	1109101	1109263	0.40821	0.35300	0.25555	1.04866
superscaffold69-1	1109263	1109369	0.40403	0.35216	0.25561	1.02792
superscaffold69-1	1109369	1109606	0.39849	0.35109	0.25511	1.00461
superscaffold69-1	1109606	1109835	0.39479	0.35044	0.25528	0.98578
superscaffold69-1	1109835	1110127	0.39093	0.34946	0.25527	0.96848
superscaffold69-1	1110127	1110175	0.38047	0.34723	0.25305	0.90193
superscaffold69-1	1110175	1110183	0.37192	0.34578	0.25195	0.75411
superscaffold69-1	1110183	1110504	0.36276	0.34412	0.25152	0.61851
superscaffold69-1	1110504	1110505	0.36059	0.34372	0.25167	0.59394
superscaffold69-1	1110505	1110889	0.35876	0.34316	0.25104	0.57389
superscaffold69-1	1110889	1111217	0.35456	0.34176	0.24952	0.53143
superscaffold69-1	1111217	1111315	0.34958	0.34045	0.24579	0.49449
superscaffold69-1	1111315	1112680	0.34778	0.33974	0.24391	0.48772
superscaffold69-1	1112680	1113112	0.34803	0.33967	0.24446	0.48952
superscaffold69-1	1113112	1113154	0.34920	0.33967	0.24446	0.49193
superscaffold69-1	1113154	1113600	0.35007	0.33958	0.24481	0.49254
superscaffold69-1	1113600	1113700	0.35111	0.33943	0.24446	0.49251
superscaffold69-1	1113700	1113753	0.35031	0.33901	0.24391	0.49122
superscaffold69-1	1113753	1113760	0.34797	0.33856	0.24121	0.48615
superscaffold69-1	1113760	1113764	0.34766	0.33841	0.24103	0.48469
superscaffold69-1	1113764	1113779	0.34635	0.33813	0.24028	0.47863
superscaffold69-1	1113779	1113808	0.34458	0.33772	0.23925	0.47609
superscaffold69-1	1113808	1113887	0.34333	0.33740	0.23910	0.47079
superscaffold69-1	1113887	1114483	0.34217	0.33683	0.23782	0.46907
superscaffold69-1	1114483	1115120	0.34123	0.33656	0.23612	0.46862
superscaffold69-1	1115120	1115248	0.34010	0.33606	0.23313	0.46635
superscaffold69-1	1115248	1115290	0.33914	0.33559	0.23072	0.46512
superscaffold69-1	1115290	1115535	0.33837	0.33500	0.22867	0.46388
superscaffold69-1	1115535	1115705	0.33782	0.33471	0.22589	0.46252
superscaffold69-1	1115705	1115712	0.33708	0.33433	0.22393	0.46167
superscaffold69-1	1115712	1115935	0.33644	0.33417	0.22249	0.46167
superscaffold69-1	1115935	1115942	0.33606	0.33411	0.21801	0.46144
superscaffold69-1	1115942	1116207	0.33531	0.33363	0.21362	0.46123
superscaffold69-1	1116207	1116751	0.33498	0.33345	0.20494	0.45960
superscaffold69-1	1116751	1116765	0.33517	0.33360	0.21005	0.46079
superscaffold69-1	1116765	1116794	0.33525	0.33363	0.21076	0.46123
superscaffold69-1	1116794	1116976	0.33529	0.33366	0.21076	0.46123
superscaffold69-1	1116976	1117130	0.33559	0.33386	0.21362	0.46141
superscaffold69-1	1117130	1117396	0.33683	0.33428	0.21722	0.46336
superscaffold69-1	1117396	1117397	0.33710	0.33433	0.21801	0.46512
superscaffold69-1	1117397	1118091	0.33785	0.33447	0.22302	0.46674
superscaffold69-1	1118091	1118128	0.33874	0.33488	0.22393	0.46874
superscaffold69-1	1118128	1118190	0.33962	0.33519	0.22535	0.47005
superscaffold69-1	1118190	1118472	0.34059	0.33586	0.22596	0.47424
superscaffold69-1	1118472	1118561	0.34215	0.33647	0.23028	0.48209
superscaffold69-1	1118561	1118642	0.34340	0.33688	0.23236	0.48752
superscaffold69-1	1118642	1118748	0.34524	0.33755	0.23349	0.49596
superscaffold69-1	1118748	1118784	0.34754	0.33830	0.23480	0.52086
superscaffold69-1	1118784	1119162	0.35122	0.33943	0.23937	0.55065
superscaffold69-1	1119162	1119379	0.35279	0.33976	0.23964	0.56310
superscaffold69-1	1119379	1119799	0.35458	0.34042	0.24063	0.58505
superscaffold69-1	1119799	1119904	0.35996	0.34107	0.24028	0.60888
superscaffold69-1	1119904	1119985	0.36420	0.34154	0.23987	0.64349
superscaffold69-1	1119985	1119992	0.36646	0.34192	0.23941	0.65521
superscaffold69-1	1119992	1120119	0.36749	0.34214	0.23912	0.66368
superscaffold69-1	1120119	1120143	0.36778	0.34231	0.23910	0.67085
superscaffold69-1	1120143	1120188	0.36878	0.34282	0.23628	0.67143
superscaffold69-1	1120188	1120371	0.37004	0.34320	0.23514	0.68809
superscaffold69-1	1120371	1120421	0.36671	0.34272	0.23072	0.67572
superscaffold69-1	1120421	1120742	0.36363	0.34260	0.22781	0.66928
superscaffold69-1	1120742	1120876	0.36241	0.34225	0.21627	0.66979
superscaffold69-1	1120876	1121237	0.36102	0.34181	0.19365	0.67138
superscaffold69-1	1121237	1121588	0.36152	0.34140	0.16216	0.69506
superscaffold69-1	1121588	1121670	0.35992	0.34032	0.14376	0.69506
superscaffold69-1	1121670	1121742	0.35698	0.33901	0.13322	0.69029
superscaffold69-1	1121742	1121758	0.35290	0.33741	0.12803	0.67572
superscaffold69-1	1121758	1121825	0.34915	0.33568	0.12267	0.67236
superscaffold69-1	1121825	1122161	0.34488	0.33338	0.11817	0.66887
superscaffold69-1	1122161	1122360	0.33245	0.32921	0.10998	0.64481
superscaffold69-1	1122360	1122429	0.32002	0.32377	0.10394	0.61238
superscaffold69-1	1122429	1122446	0.30592	0.31767	0.09929	0.57615
superscaffold69-1	1122446	1122533	0.29334	0.31094	0.09568	0.54267
superscaffold69-1	1122533	1122711	0.27969	0.30383	0.09346	0.50514
superscaffold69-1	1122711	1122858	0.26494	0.29172	0.09089	0.47877
superscaffold69-1	1122858	1123016	0.25399	0.28294	0.08924	0.46827
superscaffold69-1	1123016	1123144	0.24118	0.26280	0.08620	0.45891
superscaffold69-1	1123144	1123223	0.22628	0.21427	0.08532	0.43933
superscaffold69-1	1123223	1123844	0.21222	0.15158	0.08415	0.42185
superscaffold69-1	1123844	1124681	0.19235	0.13454	0.08051	0.40009
superscaffold69-1	1124681	1124913	0.17400	0.12601	0.07517	0.38233
superscaffold69-1	1124913	1125654	0.15704	0.12011	0.06993	0.36339
superscaffold69-1	1125654	1125776	0.14664	0.11720	0.05296	0.34792
superscaffold69-1	1125776	1126182	0.13604	0.11447	0.04128	0.33306
superscaffold69-1	1126182	1127306	0.12746	0.11220	0.03533	0.31637
superscaffold69-1	1127306	1127454	0.12625	0.11196	0.03569	0.31426
superscaffold69-1	1127454	1127685	0.12571	0.11178	0.03567	0.31352
superscaffold69-1	1127685	1127743	0.12458	0.11168	0.03569	0.31005
superscaffold69-1	1127743	1127843	0.12381	0.11147	0.03533	0.30843
superscaffold69-1	1127843	1127991	0.12331	0.11134	0.03567	0.30684
superscaffold69-1	1127991	1128868	0.12273	0.11113	0.03567	0.30410
superscaffold69-1	1128868	1129136	0.12174	0.11091	0.03533	0.30162
superscaffold69-1	1129136	1129140	0.12066	0.11055	0.03516	0.29714
superscaffold69-1	1129140	1129279	0.11961	0.11017	0.03516	0.29536
superscaffold69-1	1129279	1129535	0.11867	0.10980	0.03481	0.29159
superscaffold69-1	1129535	1129652	0.11706	0.10940	0.03430	0.28375
superscaffold69-1	1129652	1129971	0.11551	0.10902	0.03415	0.27263
superscaffold69-1	1129971	1129993	0.11338	0.10858	0.03264	0.25599
superscaffold69-1	1129993	1130254	0.11112	0.10812	0.03074	0.20261
superscaffold69-1	1130254	1130656	0.10860	0.10759	0.02769	0.17044
superscaffold69-1	1130656	1132447	0.10678	0.10718	0.02688	0.16342
superscaffold69-1	1132447	1132476	0.10658	0.10703	0.02649	0.16275
superscaffold69-1	1132476	1132574	0.10639	0.10699	0.02649	0.16203
superscaffold69-1	1132574	1132746	0.10621	0.10695	0.02561	0.16186
superscaffold69-1	1132746	1132900	0.10578	0.10679	0.02548	0.16103
superscaffold69-1	1132900	1132902	0.10563	0.10671	0.02489	0.16043
superscaffold69-1	1132902	1132985	0.10545	0.10665	0.02476	0.16001
superscaffold69-1	1132985	1133090	0.10528	0.10662	0.02476	0.15973
superscaffold69-1	1133090	1133439	0.10496	0.10651	0.02435	0.15903
superscaffold69-1	1133439	1133713	0.10477	0.10643	0.02423	0.15865
superscaffold69-1	1133713	1133811	0.10477	0.10643	0.02423	0.15850
superscaffold69-1	1133811	1135562	0.10475	0.10643	0.02435	0.15846
superscaffold69-1	1135562	1135751	0.10500	0.10654	0.02489	0.15901
superscaffold69-1	1135751	1135836	0.10538	0.10671	0.02566	0.15988
superscaffold69-1	1135836	1135857	0.10567	0.10689	0.02638	0.16031
superscaffold69-1	1135857	1135894	0.10618	0.10699	0.02688	0.16103
superscaffold69-1	1135894	1135923	0.10671	0.10733	0.02769	0.16203
superscaffold69-1	1135923	1137306	0.10679	0.10740	0.02864	0.16223
superscaffold69-1	1137306	1137670	0.10828	0.10778	0.03370	0.16798
superscaffold69-1	1137670	1137787	0.11021	0.10823	0.03882	0.17634
superscaffold69-1	1137787	1137841	0.11210	0.10873	0.04179	0.19549
superscaffold69-1	1137841	1137884	0.11352	0.10923	0.05008	0.21452
superscaffold69-1	1137884	1138074	0.11487	0.10975	0.05726	0.22340
superscaffold69-1	1138074	1138126	0.11659	0.11031	0.06486	0.23727
superscaffold69-1	1138126	1140762	0.11814	0.11096	0.06791	0.24858
superscaffold69-1	1140762	1140863	0.11925	0.11129	0.06870	0.25450
superscaffold69-1	1140863	1141007	0.12018	0.11166	0.06942	0.26381
superscaffold69-1	1141007	1141045	0.12074	0.11181	0.06947	0.26591
superscaffold69-1	1141045	1141429	0.12127	0.11200	0.06993	0.26701
superscaffold69-1	1141429	1141446	0.12200	0.11220	0.07001	0.27051
superscaffold69-1	1141446	1141608	0.12294	0.11247	0.07027	0.27810
superscaffold69-1	1141608	1141757	0.12403	0.11283	0.07071	0.28370
superscaffold69-1	1141757	1142649	0.12539	0.11312	0.07143	0.29058
superscaffold69-1	1142649	1142652	0.12767	0.11369	0.07201	0.29967
superscaffold69-1	1142652	1142895	0.12906	0.11411	0.07213	0.30397
superscaffold69-1	1142895	1142910	0.13103	0.11458	0.07257	0.31447
superscaffold69-1	1142910	1143027	0.13468	0.11551	0.07402	0.33583
superscaffold69-1	1143027	1143118	0.13699	0.11606	0.07459	0.34875
superscaffold69-1	1143118	1143283	0.13844	0.11636	0.07469	0.35552
superscaffold69-1	1143283	1143579	0.14076	0.11682	0.07476	0.36270
superscaffold69-1	1143579	1143891	0.14298	0.11738	0.07483	0.37710
superscaffold69-1	1143891	1144165	0.14512	0.11773	0.07503	0.38641
superscaffold69-1	1144165	1144286	0.14654	0.11801	0.07519	0.39203
superscaffold69-1	1144286	1144411	0.14700	0.11822	0.07545	0.39203
superscaffold69-1	1144411	1145296	0.14678	0.11849	0.07545	0.39372
superscaffold69-1	1145296	1147550	0.14945	0.11913	0.07545	0.40349
superscaffold69-1	1147550	1147890	0.15361	0.11934	0.07531	0.42120
superscaffold69-1	1147890	1147970	0.17656	0.12039	0.07563	0.58987
superscaffold69-1	1147970	1148115	0.20761	0.12239	0.07620	1.28294
superscaffold69-1	1148115	1148410	0.26793	0.12589	0.07726	1.58849
superscaffold69-1	1148410	1148565	0.42567	0.13839	0.07962	1.88016
superscaffold69-1	1148565	1149035	0.65060	0.21133	0.08420	2.09550
superscaffold69-1	1149035	1149815	1.19354	1.35917	0.11104	2.53214
superscaffold69-1	1149815	1149892	1.39333	1.49038	0.11807	2.68855
superscaffold69-1	1149892	1149917	1.52912	1.55801	0.13563	2.76390
superscaffold69-1	1149917	1150050	1.66068	1.61578	0.36016	2.88673
superscaffold69-1	1150050	1150403	1.71013	1.63655	0.95911	2.93143
superscaffold69-1	1150403	1150416	1.71085	1.63611	0.98613	2.91567
superscaffold69-1	1150416	1150642	1.71033	1.63615	1.00348	2.90712
superscaffold69-1	1150642	1150956	1.70741	1.63470	1.00348	2.89041
superscaffold69-1	1150956	1152280	1.70540	1.63373	1.00909	2.87909
superscaffold69-1	1152280	1152495	1.69950	1.62970	0.98916	2.86174
superscaffold69-1	1152495	1153037	1.69473	1.62725	0.96997	2.85573
superscaffold69-1	1153037	1153166	1.57071	1.56420	0.38966	2.68855
superscaffold69-1	1153166	1153826	1.41036	1.48427	0.31165	2.40674
superscaffold69-1	1153826	1153847	1.23632	1.36454	0.23479	2.29814
superscaffold69-1	1153847	1154008	1.07742	1.21962	0.17629	2.14597
superscaffold69-1	1154008	1154203	0.97499	1.03136	0.15935	2.04779
superscaffold69-1	1154203	1154246	0.88350	0.59718	0.12649	1.93819
