Scaffold	Start	End	midpont	pi	theta	Td	win_length	pi_resamp_mean	pi_resampl_CI_low	pi_resamp_CI_up
superscaffold11	35200000	35400000	35300000.0	368.76760000000127	382.49706324069257	-0.1504386496401544	182307	369.099129	360.7093775	378.77213
superscaffold11	35400000	35600000	35500000.0	312.63720000000103	299.6273973654062	0.18189830157458534	180825	312.930225	302.9422125	322.6306725
superscaffold11	35600000	35800000	35700000.0	380.1920000000029	336.8341861257389	0.539373769976958	183137	380.314473	370.825625	387.64672
superscaffold11	35800000	36000000	35900000.0	389.96490000000153	374.3228444978922	0.1751322383989459	185331	390.540633	380.1365175	400.56822
superscaffold11	36000000	36200000	36100000.0	358.384000000002	328.3780977711178	0.3828693056361697	183019	358.234039	348.9883725	367.418895
superscaffold11	36200000	36400000	36300000.0	512.425100000004	521.176912256478	-0.07040996070631077	186375	511.65128	498.81934	524.045795
superscaffold11	36400000	36600000	36500000.0	502.5293000000023	463.9573810568755	0.34853845649908843	181740	502.423396	490.694455	514.959055
superscaffold11	36600000	36800000	36700000.0	481.730400000003	481.15142737793826	0.005044922946954015	188989	481.51082	468.0856775	494.3418725
superscaffold11	36800000	37000000	36900000.0	542.3465000000044	552.1825695567552	-0.07469459872532265	184579	542.266751	527.99955	555.532235
superscaffold11	37000000	37200000	37100000.0	596.1193000000032	574.4502688905907	0.15818171118776395	189830	594.844369	582.525145	608.1388225
superscaffold11	37200000	37400000	37300000.0	580.2088000000028	564.584832476866	0.116044119873347	181951	580.104957	568.5055625	592.9233025
superscaffold11	37400000	37600000	37500000.0	520.8543999999998	492.1443422389456	0.24458643130634022	188199	520.992638	510.66094	532.8242325
superscaffold11	37600000	37800000	37700000.0	488.2313000000007	458.0381192086407	0.27634861397061494	192609	488.438294	476.956605	498.0937925
superscaffold11	37800000	38000000	37900000.0	389.6145000000017	386.7251074180031	0.03131452657840754	189240	389.850372	379.9638275	401.03436
superscaffold11	38000000	38200000	38100000.0	315.5715000000008	313.4390083446206	0.02850449172427401	184472	315.764041	306.2931625	325.7923125
superscaffold11	38200000	38400000	38300000.0	496.40700000000186	449.58203085401965	0.4366239396030133	187700	495.730099	482.57539	507.215535
superscaffold11	38400000	38600000	38500000.0	386.08340000000254	407.30158908091437	-0.218357964702401	182322	386.843438	377.4087925	396.3509675
superscaffold11	38600000	38800000	38700000.0	344.8392000000002	353.74636283498097	-0.1055174295360857	185258	344.776649	334.97182	353.9673675
superscaffold11	38800000	39000000	38900000.0	397.18270000000194	383.3426720761547	0.1513161648968218	180404	397.435515	387.173215	406.5015675
superscaffold11	39000000	39200000	39100000.0	390.6030000000015	356.565058953188	0.40004358071958485	178467	390.476682	378.2613775	400.00825
superscaffold11	39200000	39400000	39300000.0	396.5600000000004	356.565058953188	0.4700554421029932	187199	396.195842	385.0987925	405.207865
superscaffold11	39400000	39600000	39500000.0	351.64180000000067	333.7336203957111	0.22484470805404713	187136	352.114322	341.726785	362.424315
superscaffold11	39600000	39800000	39700000.0	394.6892000000023	378.55088867520277	0.17867362860596836	184412	394.596478	384.13812	405.1819425
superscaffold11	39800000	40000000	39900000.0	367.7211000000037	392.08063004259645	-0.2604022244941965	183440	368.165128	356.5698375	377.008525
superscaffold11	40000000	40200000	40100000.0	413.04370000000273	428.1599403556463	-0.14799491142205023	181728	412.867681	401.516335	423.99724
superscaffold11	40200000	40400000	40300000.0	326.0721000000014	356.2831893413673	-0.3553474996380756	181733	325.833648	315.0504325	335.6566475
superscaffold11	40400000	40600000	40500000.0	376.58960000000224	376.57780139245784	0.00013131034831284869	174858	375.616683	366.117275	386.856355
superscaffold11	40600000	40800000	40700000.0	385.17010000000204	384.1882809116168	0.010710862111437609	164563	383.965865	372.015595	395.7336
superscaffold11	40800000	41000000	40900000.0	400.7304000000023	381.0877151815891	0.21602661964338304	188075	400.702268	388.468035	412.1651275
superscaffold11	41000000	41200000	41100000.0	353.6039000000012	354.02823244680167	-0.0050227983707609	179039	354.348807	343.7778475	365.4601525
superscaffold11	41200000	41400000	41300000.0	319.2266000000018	343.8809264212564	-0.3004277385110491	183595	319.105581	309.543155	327.848695
superscaffold11	41400000	41600000	41500000.0	391.71850000000103	379.39649751066486	0.13611820008215889	186629	393.106356	382.9014775	405.14953
superscaffold11	41600000	41821358	41710679.0	446.1863000000013	426.7505922965428	0.1909119771861964	197424	447.321126	435.12655	459.68281
superscaffold28	0	200000	100000.0	144.29999999999973	133.60619600301274	0.33445122784191705	184839	144.897562	140.2489925	149.3333075
superscaffold28	200000	400000	300000.0	274.5474000000014	237.05234354121038	0.6622659927254904	189339	274.369662	268.529855	282.122395
superscaffold28	400000	600000	500000.0	369.1179000000021	343.8809264212564	0.30752764320461407	186714	368.636106	359.9590825	378.4525575
superscaffold28	600000	800000	700000.0	271.84880000000095	253.11891141499038	0.3098740643555458	183095	271.42639	263.4506325	279.44394
superscaffold28	800000	1000000	900000.0	282.1904000000015	277.64156764339145	0.06862523569117324	187475	281.924192	272.850015	290.608885
superscaffold28	1000000	1200000	1100000.0	317.5698000000019	319.07640058103465	-0.019783248753998266	171861	317.407713	306.9379125	328.399865
superscaffold28	1200000	1400000	1300000.0	377.4468000000013	357.9744070122915	0.2279571010840777	182383	377.724359	368.8194975	386.30221
superscaffold28	1400000	1600000	1500000.0	383.6682000000032	406.4559802454522	-0.23499788676134753	185699	384.129535	370.0616425	395.6094475
superscaffold28	1600000	1800000	1700000.0	293.5703000000014	312.87526912097917	-0.25850880178794355	138043	293.261721	283.38003	304.108935
superscaffold28	1800000	2000000	1900000.0	276.40020000000135	256.7832163686595	0.3199302990768325	181479	276.072784	264.6484225	285.37479
superscaffold28	2000000	2200000	2100000.0	305.2650000000002	287.22513444529534	0.2630943772005256	175039	305.296704	297.8190175	314.341255
superscaffold28	2200000	2400000	2300000.0	347.2597000000016	324.7137928174487	0.2909214733366024	183628	347.285628	335.35635	357.453855
superscaffold28	2400000	2600000	2500000.0	348.744900000002	324.7137928174487	0.3100857752518522	180598	348.791625	340.151685	361.7653725
superscaffold28	2600000	2800000	2700000.0	303.2111000000026	305.82852882546166	-0.035855397392119855	185015	302.795254	291.60549	314.0809325
superscaffold28	2800000	3000000	2900000.0	490.764000000001	495.5267775807941	-0.04029839031579549	192830	490.571246	478.5772225	501.6634725
superscaffold28	3000000	3200000	3100000.0	346.51680000000107	354.8738412822638	-0.09868650551105038	173483	346.473706	336.6320975	357.2443075
superscaffold28	3200000	3400000	3300000.0	377.44850000000093	353.74636283498097	0.28078397515565623	177270	377.997113	369.978725	386.4409275
superscaffold28	3400000	3600000	3500000.0	277.60490000000124	292.298787458068	-0.2105846223097084	147008	277.592435	269.3771925	285.3761325
superscaffold28	3600000	3800000	3700000.0	364.8559000000023	383.06080246433396	-0.19918455088580783	161646	364.338938	353.067675	374.929595
superscaffold28	3800000	4000000	3900000.0	280.04120000000177	298.2180493063027	-0.25534061400642555	164630	280.315629	272.6238525	289.4829825
superscaffold28	4000000	4200000	4100000.0	317.1500000000011	335.98857729027674	-0.23494174339977394	145325	318.3633	310.7048275	327.923655
superscaffold28	4200000	4400000	4300000.0	343.38910000000135	338.80727340848375	0.056666864527446924	187382	344.064701	335.2783325	353.2891525
superscaffold28	4400000	4600000	4500000.0	415.1358000000033	408.71093714001785	0.06589109247791929	190557	414.42543	400.5542	425.0815525
superscaffold28	4600000	4800000	4700000.0	412.03790000000237	415.7576774355354	-0.037503080935822684	183617	411.530172	400.4024225	421.33228
superscaffold28	4800000	5000000	4900000.0	452.5476000000034	453.8100750313302	-0.011662542327788197	193635	452.463038	441.8356975	461.4303025
superscaffold28	5000000	5200000	5100000.0	408.7277000000035	422.804417731053	-0.1395606381833763	188357	408.517125	396.86572	419.6467825
superscaffold28	5200000	5400000	5300000.0	301.30980000000113	314.002747568262	-0.1693595081864835	182553	301.351462	290.9975375	310.7507225
superscaffold28	5400000	5600000	5500000.0	361.651500000002	384.7520201352582	-0.2516395770434242	191173	361.336876	349.2924475	370.3603925
superscaffold28	5600000	5800000	5700000.0	368.81320000000204	377.14154061609923	-0.09255035514352267	192531	370.184043	361.884695	380.35969
superscaffold28	5800000	6000000	5900000.0	379.502700000002	371.7860179915059	0.08698637926700231	185086	380.06952	369.23802	390.9239425
superscaffold28	6000000	6200000	6100000.0	253.40740000000156	232.54242975207913	0.37566115227368235	167657	253.461278	246.273415	261.306195
superscaffold28	6200000	6400000	6300000.0	267.6093000000016	273.9772626897223	-0.09735123043197387	181245	267.496745	258.7619375	275.43624
superscaffold28	6400000	6600000	6500000.0	328.73390000000165	334.57922923117326	-0.073205418379672	184372	328.921175	317.101585	338.4087675
superscaffold28	6600000	6800000	6700000.0	348.92200000000133	326.9687497120143	0.28132420161281485	185868	348.95344	339.462805	357.2624325
superscaffold28	6800000	7000000	6900000.0	287.61900000000105	283.8426991034469	0.055728637032708764	182005	287.563222	277.6709475	296.3330375
superscaffold28	7000000	7200000	7100000.0	342.06310000000184	321.89509669924166	0.2625125611910108	192402	342.040428	332.2194775	351.9772425
superscaffold28	7200000	7400000	7300000.0	332.3164000000024	337.1160557375596	-0.05965817001130521	193095	331.808312	321.6193225	340.5471675
superscaffold28	7400000	7600000	7500000.0	365.7781000000022	372.91349643878874	-0.0801910494522355	176141	365.58643	355.9286875	372.71196
superscaffold28	7600000	7800000	7700000.0	292.01270000000216	322.74070553470375	-0.3989186717372388	166901	292.2202	283.46762	301.70013
superscaffold28	7800000	8000000	7900000.0	264.09860000000083	289.4800913398609	-0.36728774509229745	188336	263.613802	255.089925	272.3506125
superscaffold28	8000000	8200000	8100000.0	269.4864000000012	294.55374435263354	-0.35650676855329066	192352	268.662358	257.259815	278.9776925
superscaffold28	8200000	8400000	8300000.0	317.68130000000184	324.7137928174487	-0.09074388336273836	187643	317.762673	309.7007275	327.940485
superscaffold28	8400000	8600000	8500000.0	287.08290000000187	293.99000512899215	-0.09842054159000406	186060	286.929151	277.828095	297.27821
superscaffold28	8600000	8800000	8700000.0	362.77610000000146	364.45740808416764	-0.01933301855012765	191168	362.508297	351.7534725	372.802915
superscaffold28	8800000	9000000	8900000.0	345.61860000000473	373.47723566243013	-0.31261707019344387	192873	345.753184	336.0605175	354.9830925
superscaffold28	9000000	9200000	9100000.0	361.1661000000032	355.1557108940845	0.07091916257771158	191900	361.031965	351.1803325	371.49771
superscaffold28	9200000	9400000	9300000.0	264.57850000000116	296.2449620235578	-0.44779349684397757	193018	264.782104	254.128525	273.91261
superscaffold28	9400000	9720582	9560291.0	513.6222000000024	542.5990027548513	-0.22393045217140833	304286	513.400969	500.4445725	524.8302375
superscaffold31	0	200000	100000.0	165.2018999999994	177.85972505886295	-0.2977195852973261	186005	165.040901	156.8289075	172.8992
superscaffold31	200000	400000	300000.0	239.47160000000144	219.85829722014753	0.37344098096605854	182250	239.897198	232.00409	249.09493
superscaffold31	400000	600000	500000.0	307.68950000000154	260.4475213223286	0.7596479150490334	187300	308.343028	300.42306	316.35017
superscaffold31	600000	800000	700000.0	272.6123000000024	251.42769374406618	0.35283753004787977	180229	272.454197	264.452585	281.3993875
superscaffold31	800000	1000000	900000.0	186.64479999999995	197.87246749813278	-0.23745571773406554	182931	186.179653	178.020355	193.8903325
superscaffold31	1000000	1200000	1100000.0	218.6332000000007	227.1869071274858	-0.15762480996232336	165607	218.722434	210.59573	226.3689275
superscaffold31	1200000	1400000	1300000.0	191.48980000000068	212.81155692463	-0.4193739486469018	181002	191.284348	184.3019375	198.935325
superscaffold31	1400000	1600000	1500000.0	177.06069999999943	222.95886295017527	-0.8617903922098237	192411	177.712502	169.877235	184.3513475
superscaffold31	1600000	1800000	1700000.0	294.6721000000012	309.21096416731007	-0.19698940465001874	186014	294.570855	286.1473825	305.9422975
superscaffold31	1800000	2000000	1900000.0	339.88650000000473	351.49140594041535	-0.13835626476708204	191181	340.409287	329.33774	351.14745
superscaffold31	2000000	2200000	2100000.0	298.6191000000009	290.60756978714375	0.11548355857275495	190166	299.101315	287.7209	310.265565
superscaffold31	2200000	2400000	2300000.0	289.18980000000164	314.2846171800827	-0.3345355113881861	189009	289.44511	277.4338475	298.5722625
superscaffold31	2400000	2600000	2500000.0	294.56110000000143	307.51974649638584	-0.17654244027656346	190161	294.435575	283.300445	304.1078175
superscaffold31	2600000	2800000	2700000.0	215.57010000000093	210.55660003006437	0.09966262434783205	111970	214.828544	207.5930725	223.4241875
superscaffold31	2800000	3000000	2900000.0	270.1715000000015	267.2123920060255	0.046380437650287897	193643	270.489824	263.7912725	278.31231
superscaffold31	3000000	3200000	3100000.0	254.30709999999982	268.05800084148757	-0.21485040204378364	193691	254.237324	244.7064525	262.511805
superscaffold31	3200000	3400000	3300000.0	173.06740000000013	171.0948543751661	0.04822324638774641	192664	173.115072	165.2847125	180.7876725
superscaffold31	3400000	3600000	3500000.0	228.97410000000121	239.8710396594174	-0.1902141143313563	194527	228.456964	221.212945	237.8269225
superscaffold31	3600000	3800000	3700000.0	99.24589999999971	95.27192879539727	0.17397337053162656	62686	99.330617	94.00975	104.534555
superscaffold31	3800000	4000000	3900000.0	98.00519999999975	99.2181033608871	-0.05099993139397448	85452	98.319347	93.3285525	104.29996
superscaffold31	4000000	4200000	4100000.0	237.36430000000013	241.2803877185209	-0.06795993286236846	191480	238.071176	229.696845	247.9370075
superscaffold31	4200000	4400000	4300000.0	164.03870000000018	169.12176709242118	-0.12571132148183567	193736	163.750385	155.7741825	172.1446625
superscaffold31	4400000	4751311	4575655.5	377.2533000000018	389.26193392438944	-0.12929980531944732	325754	377.270259	366.8265175	386.26241
superscaffold44	0	200000	100000.0	210.29410000000027	228.3143855747686	-0.3304362835065129	181532	209.726996	200.8523	216.8257775
superscaffold44	200000	400000	300000.0	387.4089000000024	391.79876043077576	-0.04696110778017868	188927	387.295413	376.4707575	396.2485425
superscaffold44	400000	600000	500000.0	331.8704000000013	334.57922923117326	-0.03392468915686384	192371	331.847306	322.497575	342.30346
superscaffold44	600000	800000	700000.0	231.308700000001	230.2874728575135	0.01856613264835291	194088	230.842574	221.8233625	238.67777
superscaffold44	800000	1000000	900000.0	351.6628000000021	361.07497274231923	-0.10924076544779436	185014	351.873897	343.353065	362.8053775
superscaffold44	1000000	1200000	1100000.0	295.33080000000103	311.7477906736964	-0.22062997611225751	179893	295.060458	286.8104125	304.7634025
superscaffold44	1200000	1400000	1300000.0	295.0912000000018	318.79453096921395	-0.31152430693432254	191077	295.822276	286.0593475	304.3950175
superscaffold44	1400000	1600000	1500000.0	266.4098000000008	264.95743511145986	0.02295734667307094	186108	266.375962	256.856335	275.4309775
superscaffold44	1600000	1800000	1700000.0	301.967100000001	292.5806570698887	0.134391956943288	187078	302.649737	293.63814	311.8520625
superscaffold44	1800000	2000000	1900000.0	336.8574000000028	359.94749429503645	-0.2688292064545243	183757	336.648684	326.1696125	347.72509
superscaffold44	2000000	2200000	2100000.0	279.0187000000011	288.3526128925781	-0.13559517117236655	193699	279.511415	270.6641325	288.2805175
superscaffold44	2200000	2400000	2300000.0	281.3813999999999	292.86252668170937	-0.16422506155027852	188361	281.566702	272.2593025	289.9943825
superscaffold44	2400000	2600000	2500000.0	271.8782000000011	269.1854792887704	0.04189649344485103	191324	272.257531	265.5435375	280.3459725
superscaffold44	2600000	2800000	2700000.0	237.72830000000073	242.9716053894451	-0.09036077176744672	193856	238.332933	228.371065	246.98799
superscaffold44	2800000	3000000	2900000.0	281.8216000000023	276.2322195842879	0.08475255540440008	192382	281.743692	274.1439025	290.8327625
superscaffold44	3000000	3200000	3100000.0	225.76880000000094	211.1203392537058	0.2904193052031904	188595	226.248186	218.88922	232.9560225
superscaffold44	3200000	3400000	3300000.0	279.7879000000011	295.6812227999164	-0.2251741021802965	193565	278.767046	269.55366	287.4454975
superscaffold44	3400000	3600000	3500000.0	256.98550000000165	274.54100191336374	-0.2678326435143301	194643	256.667281	248.58831	268.0236175
superscaffold44	3600000	3800000	3700000.0	348.09520000000134	378.2690190633821	-0.3343148107549187	196467	349.235112	340.5307425	361.8359275
superscaffold44	3800000	4000000	3900000.0	299.7322000000013	319.35827019285534	-0.2574839067600808	192113	299.054313	288.6540675	309.503655
superscaffold44	4000000	4200000	4100000.0	326.6773000000013	335.14296845481465	-0.10584387286577607	195406	326.529309	316.1458475	334.692865
superscaffold44	4200000	4400000	4300000.0	262.7944000000014	254.5282594740939	0.1360026224340933	191102	263.462733	252.5389075	275.83392
superscaffold44	4400000	4600000	4500000.0	307.3896000000019	300.19113658904763	0.10045766500604957	192703	308.534056	300.6233	317.9279125
superscaffold44	4600000	4800000	4700000.0	294.434600000001	311.4659210618757	-0.22909276334847245	188792	294.73756	285.924425	303.8458675
superscaffold44	4800000	5000000	4900000.0	252.77980000000048	239.58917004759667	0.2305223547824083	172369	252.804478	244.47923	262.1490075
superscaffold44	5000000	5200000	5100000.0	238.5090000000015	261.29313015779076	-0.36518446981873925	191921	238.204615	230.0834175	246.582965
superscaffold44	5200000	5400000	5300000.0	199.74170000000092	211.1203392537058	-0.22559206482186228	194029	199.609638	193.1411375	207.452145
superscaffold44	5400000	5600000	5500000.0	271.187800000002	272.5679146306188	-0.021207565301058592	192150	270.491267	263.9440575	276.6997425
superscaffold44	5600000	5800000	5700000.0	271.6380000000009	284.9701775507297	-0.1959724313440512	185405	272.289145	263.43784	281.81253
superscaffold44	5800000	6000000	5900000.0	228.85210000000083	242.4078661658037	-0.23415589203785855	178190	228.526171	221.3492875	236.5870125
superscaffold44	6000000	6200000	6100000.0	222.5379000000006	230.56934246933423	-0.1458353576967081	188421	222.098962	212.806865	231.80681
superscaffold44	6200000	6400000	6300000.0	262.7584000000007	263.8299566641771	-0.01701017427862665	190699	262.778489	254.174395	273.9719875
superscaffold44	6400000	6600000	6500000.0	289.5708000000016	258.47443403958374	0.5038353895536791	192452	289.55351	281.8272125	298.16121
superscaffold44	6600000	6800000	6700000.0	304.1298000000027	301.6004846481511	0.03513308396928909	190176	303.361404	294.4534175	311.96393
superscaffold44	6800000	7000000	6900000.0	257.43270000000126	271.1585665715153	-0.21201261500595409	190757	257.416377	249.4691925	266.67652
superscaffold44	7000000	7200000	7100000.0	296.59610000000185	290.04383056350235	0.09463197920269072	194678	296.143841	287.4957	304.8297275
superscaffold44	7200000	7400000	7300000.0	299.1304000000012	300.4730062008683	-0.018719108858770508	180568	299.306245	291.0242	309.5148025
superscaffold44	7400000	7600000	7500000.0	292.1573000000016	278.76904609067424	0.20116467146789815	186313	292.775873	283.1325675	301.6289525
superscaffold44	7600000	7800000	7700000.0	235.5790000000006	250.58208490860406	-0.2507231475563235	189033	235.261113	227.3876925	245.24874
superscaffold44	7800000	8000000	7900000.0	216.34370000000038	246.0721711194728	-0.505887916879522	192135	216.165306	206.70552	224.2669925
superscaffold44	8000000	8200000	8100000.0	186.8486999999999	200.69116361633982	-0.28865736573569706	192507	186.626681	179.2926675	195.1805375
superscaffold44	8200000	8400000	8300000.0	181.22740000000013	191.67133603807736	-0.22800355831713956	146434	181.239993	173.659845	187.69426
superscaffold44	8400000	8600000	8500000.0	209.03470000000007	216.75773149011982	-0.1491453932345793	101317	209.384849	201.2532375	217.6203325
superscaffold44	8600000	8800000	8700000.0	302.0100000000016	313.1571387327999	-0.14913491229028505	188425	301.891634	290.1052	313.19772
superscaffold44	8800000	9000000	8900000.0	265.5188000000013	259.8837820986872	0.09080680240313091	190987	265.031138	255.482775	274.3242525
superscaffold44	9000000	9200000	9100000.0	203.9452000000008	217.03960110194052	-0.25254856253640606	85831	204.242438	195.838255	212.6359875
superscaffold44	9200000	9400000	9300000.0	294.5847000000012	323.30444475834514	-0.3721980468142219	153711	295.147324	286.3064475	302.9925225
superscaffold44	9400000	9600000	9500000.0	258.2817000000014	274.54100191336374	-0.24805738022442245	192651	258.061686	250.08477	266.2317875
superscaffold44	9600000	9842373	9721186.5	319.5481000000015	329.5055762184006	-0.12662147135336363	229952	318.379976	307.87207	327.9953175
superscaffold57	0	200000	100000.0	211.35420000000107	193.64442332082226	0.3826986614510064	187139	211.570005	204.540925	218.562795
superscaffold57	200000	400000	300000.0	202.05490000000097	196.74498905084997	0.11294168044148299	190463	202.144802	196.0844075	209.37046
superscaffold57	400000	600000	500000.0	294.9382000000018	273.4135234660809	0.32973881770907937	193476	294.216596	286.4919025	302.2154525
superscaffold57	600000	800000	700000.0	221.91450000000142	231.696820916617	-0.17676583887360184	186372	222.088444	214.59818	228.9062425
superscaffold57	800000	1000000	900000.0	269.95220000000114	284.40643832708827	-0.21288605922929596	192729	270.642008	262.567225	278.9073
superscaffold57	1000000	1200000	1100000.0	292.71760000000165	291.73504823442653	0.01410853807416729	188833	292.347304	284.9170275	302.00798
superscaffold57	1200000	1400000	1300000.0	271.3502000000009	259.8837820986872	0.18477824966509834	190657	271.147012	260.9821975	282.948125
superscaffold57	1400000	1600000	1500000.0	235.0741000000015	235.64299548210684	-0.01010820100318367	192415	235.40773	227.7802275	241.9213225
superscaffold57	1600000	1800000	1700000.0	233.44760000000156	230.56934246933423	0.05226355267199473	188635	233.944126	225.961795	240.7897125
superscaffold57	1800000	2000000	1900000.0	222.78620000000095	211.96594808916788	0.2136682099792001	181708	222.870914	215.65572	230.56696
superscaffold57	2000000	2200000	2100000.0	252.53340000000108	198.4362067217742	1.1408699136292424	190231	252.713453	246.8839525	258.8108075
superscaffold57	2200000	2400000	2300000.0	178.0924000000003	176.16850738793875	0.04568398846601974	186757	178.25847	169.88263	184.8750075
superscaffold57	2400000	2600000	2500000.0	189.73310000000103	177.29598583522156	0.29345523244377436	190812	190.064858	184.67742	196.44252
superscaffold57	2600000	2800000	2700000.0	179.59200000000058	157.5651130077724	0.5845543612268546	189506	179.63705	173.5943475	186.3328
superscaffold57	2800000	3000000	2900000.0	234.57050000000154	205.48294701729174	0.5924614384085584	191082	234.259765	226.614755	241.2350425
superscaffold57	3000000	3200000	3100000.0	321.4278000000027	308.92909455548937	0.1695011705394537	193597	321.247459	311.2029825	331.05425
superscaffold57	3200000	3400000	3300000.0	298.49160000000194	273.9772626897223	0.3747667843959755	187007	299.066438	290.4597675	307.9336025
superscaffold57	3400000	3600000	3500000.0	433.2691000000005	392.08063004259645	0.44030279655094634	192307	433.510392	422.81818	443.873655
superscaffold57	3600000	3800000	3700000.0	267.78310000000135	218.44894916104403	0.9453745822120982	192712	267.738186	261.1646275	273.35638
superscaffold57	3800000	4000000	3900000.0	305.00120000000123	267.4942616178462	0.5872578446908916	188778	304.711717	296.89423	311.9001025
superscaffold57	4000000	4200000	4100000.0	352.1734000000019	328.65996738293853	0.2997698652375995	190035	351.411065	344.0228325	358.2091175
superscaffold57	4200000	4400000	4300000.0	373.5474000000013	341.0622303030494	0.3991168116049303	186297	374.216821	363.26861	384.429625
superscaffold57	4400000	4600000	4500000.0	298.4476000000024	297.37244047084056	0.01514624035184667	183501	298.738665	288.8126525	307.4848275
superscaffold57	4600000	4800000	4700000.0	353.7353000000013	329.7874458302213	0.3042664237077153	189630	352.838365	344.5381575	362.847825
superscaffold57	4800000	5000000	4900000.0	474.606	429.5692884147498	0.4394854854694754	191338	474.772513	463.621115	483.098715
superscaffold57	5000000	5200000	5100000.0	348.9449000000016	314.002747568262	0.4662262818775183	186657	349.068372	338.8359525	357.6606275
superscaffold57	5200000	5400000	5300000.0	290.732000000002	272.2860450187981	0.28374297916367736	186502	290.516858	282.4629425	298.544515
superscaffold57	5400000	5600000	5500000.0	394.0878999999999	359.6656246832157	0.40107902864826406	193330	394.757168	383.0708525	405.3193775
superscaffold57	5600000	5800000	5700000.0	417.8764000000013	395.18119577262416	0.24071013812941489	190857	418.350362	408.5240925	429.070445
superscaffold57	5800000	6000000	5900000.0	277.77000000000123	275.10474113700513	0.04057894941562905	193774	277.535198	268.74842	286.3454875
superscaffold57	6000000	6200000	6100000.0	350.5374000000015	327.5324889356557	0.29429447034390244	192570	350.701716	342.5373875	360.85192
superscaffold57	6200000	6400000	6300000.0	304.4959000000021	275.6684803606465	0.43800607481070875	191454	304.669419	297.375005	313.6493025
superscaffold57	6400000	6600000	6500000.0	398.294300000001	353.4644932231603	0.5314926473803984	186962	397.619442	389.9393325	405.3449125
superscaffold57	6600000	6800000	6700000.0	398.17610000000076	364.45740808416764	0.38772435726325244	189504	398.500475	385.9704175	406.20074
superscaffold57	6800000	7000000	6900000.0	313.7187000000003	298.2180493063027	0.21774651915367219	189209	314.353243	306.3018525	325.047705
superscaffold57	7000000	7200000	7100000.0	413.73850000000124	393.7718477135207	0.21252729350819274	192670	413.842544	403.205605	422.960835
superscaffold57	7200000	7400000	7300000.0	377.9033000000015	368.6854522614782	0.10478066360745084	190050	377.22437	365.44781	386.34899
superscaffold57	7400000	7600000	7500000.0	485.53000000000117	461.13868493866846	0.22174695149661902	194211	485.604543	474.06596	496.5026875
superscaffold57	7600000	7800000	7700000.0	378.8815000000027	363.32992963688486	0.17937831186341077	195395	378.830304	367.9498525	389.8257075
superscaffold57	7800000	8000000	7900000.0	359.2674000000022	342.4715783621529	0.20550787766437667	188034	359.290674	350.22976	369.9075075
superscaffold57	8000000	8200000	8100000.0	352.7905000000014	324.1500535938073	0.37020394684017144	191179	353.11678	343.4550825	362.6447625
superscaffold57	8200000	8400000	8300000.0	339.987700000001	322.17696631106236	0.23162722276891576	190094	340.264163	331.9154525	348.69096
superscaffold57	8400000	8600000	8500000.0	366.9655999999988	330.9149242775041	0.4564796048388581	189335	366.531935	358.16625	373.631455
superscaffold57	8600000	8800000	8700000.0	279.18650000000144	266.9305223942048	0.1922999990821472	191992	279.875678	272.205805	287.6082275
superscaffold57	8800000	9000000	8900000.0	292.30610000000155	284.9701775507297	0.10783223918710992	185455	292.674052	283.4392525	302.268925
superscaffold57	9000000	9200000	9100000.0	261.16140000000206	248.04525840221774	0.2214257295079479	191227	261.015108	252.03638	268.812115
superscaffold57	9200000	9400000	9300000.0	298.1573000000018	299.3455277535855	-0.016628976923333257	188677	297.667648	289.1411125	307.2676075
superscaffold57	9400000	9600000	9500000.0	202.92570000000092	211.68407847734719	-0.17318188628929668	191078	202.593916	193.9483425	210.13723
superscaffold57	9600000	9800000	9700000.0	348.3812000000008	336.27044690209743	0.1509105906654166	191857	347.827935	338.5347625	358.0922575
superscaffold57	9800000	10000000	9900000.0	271.6017000000009	259.6019124868665	0.1935828177189501	189997	272.003951	263.8775525	279.93919
superscaffold57	10000000	10200000	10100000.0	258.48370000000125	234.51551703482406	0.4279115088795166	192408	257.582803	250.735135	264.2235625
superscaffold57	10200000	10400000	10300000.0	298.5346000000021	311.7477906736964	-0.17757371010601136	193251	298.862352	290.879145	311.0913575
superscaffold57	10400000	10600000	10500000.0	325.98660000000234	318.51266135739326	0.09831403050556048	196443	325.836407	315.0590225	336.1335425
superscaffold57	10600000	10800000	10700000.0	294.6618000000008	289.1982217280402	0.07913865199152792	176500	294.048094	285.625495	301.5499675
superscaffold57	10800000	11000000	10900000.0	258.18030000000175	242.6897357776244	0.2672666961466742	186377	258.320283	249.2786375	265.884955
superscaffold57	11000000	11200000	11100000.0	291.56370000000175	257.9106948159423	0.5464480143452436	187684	292.476843	284.3791575	299.9320525
superscaffold57	11200000	11400000	11300000.0	293.4552000000009	252.27330257952826	0.6836064161722283	196399	293.328107	286.3067625	300.1568875
superscaffold57	11400000	11600000	11500000.0	288.9669000000016	243.81721422490722	0.7753976905708075	193073	288.925657	282.64392	296.7357175
superscaffold57	11600000	11800000	11700000.0	274.92440000000215	259.03817326322513	0.25683598610588043	193622	275.756831	267.814345	285.7087475
superscaffold57	11800000	12000000	11900000.0	287.5046000000016	266.08491355874264	0.3371469362520575	185449	288.171171	278.6224075	297.7162
superscaffold57	12000000	12200000	12100000.0	187.5520000000002	183.21524768345628	0.0990314205956458	183657	187.617459	179.9891125	194.0835275
